0.0000	11.9721	2.93595	1
0.1613	-0.836758	4.77371	0	
0.1620	2.81601	3.54106	0	
0.1627	4.03897	3.85483	0	
0.1633	3.12175	3.85483	0	
0.1640	3.73323	2.01706	0	
0.1647	1.8988	2.01706	0	
0.1653	-4.81136	2.62218	0	
0.1660	-6.03431	0.201706	0	
0.1667	1.28732	0.201706	0	
0.1673	3.42749	1.41194	0	
0.1680	-2.67119	-1.63606	0	
0.1687	-3.58841	-4.99783	0	
0.1693	6.48488	-6.20807	0	
0.1700	16.8639	-9.8836	0	
0.1707	20.2109	-12.6178	0	
0.1713	15.6409	-10.8025	0	
0.1720	10.1376	-6.20807	0	
0.1727	9.23652	-5.3116	0	
0.1733	10.1376	-8.65096	0	
0.1740	12.8893	-10.8025	0	
0.1747	17.4754	-7.12695	0	
0.1753	19.9052	-2.86871	0	
0.1760	15.6409	-1.63606	0	
0.1767	8.62505	0.49306	0	
0.1773	6.17914	1.09818	0	
0.1780	7.40209	-1.03094	0	
0.1787	1.8988	-0.112059	0	
0.1793	-13.0502	3.85483	0	
0.1800	-22.8178	5.06507	0	
0.1807	-20.6776	5.6926	0	
0.1813	-18.2317	5.98395	0	
0.1820	-19.4546	5.6926	0	
0.1827	-16.7191	5.98395	0	
0.1833	-13.0502	6.58907	0	
0.1840	-12.7445	5.98395	0	
0.1847	-13.6617	5.6926	0	
0.1853	-14.2732	4.45995	0	
0.1860	-11.5215	1.09818	0	
0.1867	-6.03431	0.201706	0	
0.1873	-3.58841	1.72571	0	
0.1880	-5.42284	0.806825	0	
0.1887	-6.34005	0.806825	0	
0.1893	-8.15839	3.54106	0	
0.1900	-9.38135	3.85483	0	
0.1907	-5.72858	2.33083	0	
0.1913	-0.836758	2.62218	0	
0.1920	1.28732	3.85483	0	
0.1927	0.0804575	3.85483	0	
0.1933	-3.58841	3.54106	0	
0.1940	-6.03431	3.85483	0	
0.1947	-4.19988	5.6926	0	
0.1953	-2.36545	5.98395	0	
0.1960	-2.67119	4.77371	0	
0.1967	-4.19988	5.6926	0	
0.1973	-9.99282	8.7406	0	
0.1980	-18.2317	8.13548	0	
0.1987	-22.8178	6.90283	0	
0.1993	-21.9005	7.2166	0	
0.2000	-18.5374	5.98395	0	
0.2007	-14.8846	5.98395	0	
0.2013	-12.133	7.82172	0	
0.2020	-8.76987	6.29772	0	
0.2027	-4.81136	3.85483	0	
0.2033	-1.1425	5.6926	0	
0.2040	5.8734	5.6926	0	
0.2047	14.7237	0.201706	0	
0.2053	18.3765	-4.07895	0	
0.2060	20.8224	-4.68407	0	
0.2067	25.4085	-6.20807	0	
0.2073	27.8383	-8.96472	0	
0.2080	26.9211	-9.27849	0	
0.2087	23.8798	-7.44072	0	
0.2093	17.4754	-4.99783	0	
0.2100	9.83191	-2.55495	0	
0.2107	4.95618	-1.34471	0	
0.2113	3.73323	-1.34471	0	
0.2120	5.8734	-1.03094	0	
0.2127	3.42749	0.49306	0	
0.2133	-7.25727	2.93595	0	
0.2140	-14.5789	5.06507	0	
0.2147	-10.6043	6.58907	0	
0.2153	-5.72858	5.37883	0	
0.2160	-2.67119	1.72571	0	
0.2167	2.81601	-0.112059	0	
0.2173	3.42749	2.93595	0	
0.2180	-6.34005	8.42684	0	
0.2187	-12.7445	9.03196	0	
0.2193	-8.15839	4.77371	0	
0.2200	-4.50562	2.01706	0	
0.2207	-2.36545	0.201706	0	
0.2213	6.17914	-5.3116	0	
0.2220	11.9721	-8.3596	0	
0.2227	4.95618	-5.3116	0	
0.2233	-5.42284	-0.717178	0	
0.2240	-9.68708	2.33083	0	
0.2247	-13.0502	4.45995	0	
0.2253	-13.6617	3.54106	0	
0.2260	-8.46413	1.41194	0	
0.2267	-4.81136	1.09818	0	
0.2273	-6.34005	1.09818	0	
0.2280	-6.34005	2.93595	0	
0.2287	-2.05971	5.6926	0	
0.2293	-0.836758	4.45995	0	
0.2300	-3.89414	1.41194	0	
0.2307	-6.34005	1.09818	0	
0.2313	-5.72858	0.201706	0	
0.2320	-5.72858	-0.425824	0	
0.2327	-7.25727	0.806825	0	
0.2333	-9.07561	0.49306	0	
0.2340	-14.2732	1.72571	0	
0.2347	-20.6776	7.50795	0	
0.2353	-21.2891	8.13548	0	
0.2360	-15.4961	2.33083	0	
0.2367	-8.15839	-0.112059	0	
0.2373	-3.28267	-1.34471	0	
0.2380	0.981582	-3.47383	0	
0.2387	6.79061	-4.68407	0	
0.2393	12.2778	-7.44072	0	
0.2400	15.6409	-10.4887	0	
0.2407	18.0868	-7.12695	0	
0.2413	20.8224	-3.78759	0	
0.2420	22.0454	-4.68407	0	
0.2427	17.4754	-3.78759	0	
0.2433	7.70783	-1.63606	0	
0.2440	3.42749	-2.86871	0	
0.2447	8.01357	-2.55495	0	
0.2453	10.1376	-0.717178	0	
0.2460	5.56766	-2.55495	0	
0.2467	0.386196	-4.99783	0	
0.2473	0.0804575	-4.99783	0	
0.2480	1.59306	-5.3116	0	
0.2487	2.81601	-6.20807	0	
0.2493	2.81601	-6.20807	0	
0.2500	2.81601	-6.8356	0	
0.2507	4.65044	-5.60295	0	
0.2513	2.81601	-4.39271	0	
0.2520	-4.81136	-3.47383	0	
0.2527	-10.91	-0.425824	0	
0.2533	-13.6617	3.85483	0	
0.2540	-13.9674	5.6926	0	
0.2547	-9.99282	7.2166	0	
0.2553	-4.50562	6.90283	0	
0.2560	-1.75397	3.85483	0	
0.2567	0.0804575	2.33083	0	
0.2573	4.65044	3.85483	0	
0.2580	8.62505	3.85483	0	
0.2587	11.9721	4.16859	0	
0.2593	12.2778	3.85483	0	
0.2600	9.23652	0.201706	0	
0.2607	9.23652	-1.94983	0	
0.2613	9.23652	1.09818	0	
0.2620	-0.836758	2.62218	0	
0.2627	-15.4961	-0.425824	0	
0.2633	-20.3718	-0.112059	0	
0.2640	-20.0661	3.85483	0	
0.2647	-20.6776	5.6926	0	
0.2653	-17.6202	5.6926	0	
0.2660	-10.91	7.50795	0	
0.2667	-4.81136	5.6926	0	
0.2673	1.28732	0.49306	0	
0.2680	4.34471	-1.03094	0	
0.2687	3.73323	1.72571	0	
0.2693	3.12175	4.45995	0	
0.2700	-2.05971	5.6926	0	
0.2707	-10.91	6.29772	0	
0.2713	-9.99282	5.6926	0	
0.2720	0.0804575	6.90283	0	
0.2727	7.40209	7.2166	0	
0.2733	8.93078	4.16859	0	
0.2740	6.48488	2.33083	0	
0.2747	-1.1425	3.85483	0	
0.2753	-5.72858	5.37883	0	
0.2760	-3.58841	6.29772	0	
0.2767	-3.28267	8.42684	0	
0.2773	-6.03431	10.556	0	
0.2780	-9.99282	11.1835	0	
0.2787	-19.4546	10.556	0	
0.2793	-28.305	10.8697	0	
0.2800	-25.2637	11.4748	0	
0.2807	-16.4133	12.1024	0	
0.2813	-13.0502	12.9988	0	
0.2820	-12.133	12.7075	0	
0.2827	-7.86875	9.34572	0	
0.2833	-1.44824	5.98395	0	
0.2840	5.56766	4.77371	0	
0.2847	11.6663	1.09818	0	
0.2853	15.6409	-4.39271	0	
0.2860	17.4754	-6.8356	0	
0.2867	17.1696	-4.39271	0	
0.2873	17.1696	-2.86871	0	
0.2880	18.6822	-4.07895	0	
0.2887	14.1122	-2.55495	0	
0.2893	-0.53102	2.33083	0	
0.2900	-12.7445	5.06507	0	
0.2907	-12.133	2.93595	0	
0.2913	-9.07561	2.01706	0	
0.2920	-14.5789	1.72571	0	
0.2927	-17.6202	-2.24118	0	
0.2933	-11.8273	-4.99783	0	
0.2940	-7.86875	-4.99783	0	
0.2947	-6.34005	-7.12695	0	
0.2953	-1.1425	-6.8356	0	
0.2960	1.28732	-2.55495	0	
0.2967	-1.75397	-2.55495	0	
0.2973	-2.05971	-4.68407	0	
0.2980	-2.05971	-1.63606	0	
0.2987	-3.58841	1.41194	0	
0.2993	-0.836758	-0.425824	0	
0.3000	3.73323	-1.63606	0	
0.3007	5.26192	-1.63606	0	
0.3013	6.17914	-1.34471	0	
0.3020	6.79061	-1.03094	0	
0.3027	4.95618	-1.63606	0	
0.3033	3.12175	-1.94983	0	
0.3040	3.73323	-1.63606	0	
0.3047	4.95618	-3.16006	0	
0.3053	5.8734	-3.16006	0	
0.3060	5.8734	-0.717178	0	
0.3067	6.48488	0.201706	0	
0.3073	8.31931	0.201706	0	
0.3080	11.9721	0.49306	0	
0.3087	16.5582	-1.34471	0	
0.3093	18.0868	-2.24118	0	
0.3100	14.7237	-0.717178	0	
0.3107	13.195	-1.63606	0	
0.3113	17.1696	-3.47383	0	
0.3120	18.988	-2.86871	0	
0.3127	17.1696	-1.34471	0	
0.3133	15.6409	1.09818	0	
0.3140	8.93078	4.45995	0	
0.3147	-6.34005	4.77371	0	
0.3153	-20.9833	6.58907	0	
0.3160	-29.2222	10.2646	0	
0.3167	-34.4036	9.65949	0	
0.3173	-33.8082	7.50795	0	
0.3180	-24.6522	6.58907	0	
0.3187	-13.3559	3.54106	0	
0.3193	-6.03431	1.09818	0	
0.3200	-5.72858	2.93595	0	
0.3207	-5.42284	2.93595	0	
0.3213	4.65044	0.201706	0	
0.3220	10.4434	0.201706	0	
0.3227	-1.75397	2.01706	0	
0.3233	-17.0087	2.93595	0	
0.3240	-17.0087	2.33083	0	
0.3247	-11.8273	-0.112059	0	
0.3253	-8.76987	-0.717178	0	
0.3260	-2.97693	0.201706	0	
0.3267	-1.1425	-1.63606	0	
0.3273	-7.25727	-2.86871	0	
0.3280	-7.25727	-2.55495	0	
0.3287	2.51027	-5.3116	0	
0.3293	8.31931	-7.44072	0	
0.3300	8.01357	-2.55495	0	
0.3307	7.09635	2.62218	0	
0.3313	6.79061	2.62218	0	
0.3320	1.28732	2.01706	0	
0.3327	-9.07561	2.93595	0	
0.3333	-15.4961	3.85483	0	
0.3340	-15.1904	4.45995	0	
0.3347	-17.9259	5.06507	0	
0.3353	-20.6776	5.6926	0	
0.3360	-13.0502	5.6926	0	
0.3367	-5.42284	4.16859	0	
0.3373	-8.15839	2.62218	0	
0.3380	-8.46413	2.01706	0	
0.3387	-1.1425	2.01706	0	
0.3393	1.8988	2.33083	0	
0.3400	-0.225281	4.16859	0	
0.3407	-0.225281	5.6926	0	
0.3413	0.675843	5.37883	0	
0.3420	5.8734	1.09818	0	
0.3427	17.4754	-5.3116	0	
0.3433	26.02	-7.75448	0	
0.3440	26.3257	-5.3116	0	
0.3447	25.1027	-4.99783	0	
0.3453	24.797	-4.68407	0	
0.3460	24.797	-1.94983	0	
0.3467	26.02	-2.86871	0	
0.3473	24.4913	-5.3116	0	
0.3480	19.5995	-3.47383	0	
0.3487	17.4754	-0.717178	0	
0.3493	14.7237	-1.63606	0	
0.3500	4.65044	-1.63606	0	
0.3507	-6.34005	1.41194	0	
0.3513	-11.5215	2.93595	0	
0.3520	-12.133	1.72571	0	
0.3527	-11.5215	2.93595	0	
0.3533	-13.6617	5.98395	0	
0.3540	-20.3718	6.90283	0	
0.3547	-23.4292	4.16859	0	
0.3553	-21.9005	2.01706	0	
0.3560	-24.6522	2.33083	0	
0.3567	-26.7763	3.85483	0	
0.3573	-24.0407	5.6926	0	
0.3580	-20.0661	6.58907	0	
0.3587	-13.9674	5.98395	0	
0.3593	-7.25727	5.06507	0	
0.3600	-5.1171	4.45995	0	
0.3607	-1.44824	3.54106	0	
0.3613	4.65044	2.33083	0	
0.3620	3.42749	2.01706	0	
0.3627	0.675843	2.01706	0	
0.3633	4.95618	1.09818	0	
0.3640	7.09635	-1.03094	0	
0.3647	4.34471	-2.55495	0	
0.3653	2.81601	-4.68407	0	
0.3660	-0.836758	-6.52183	0	
0.3667	-3.89414	-4.07895	0	
0.3673	-0.225281	-1.03094	0	
0.3680	4.65044	-1.63606	0	
0.3687	5.26192	-1.94983	0	
0.3693	5.26192	-1.34471	0	
0.3700	5.8734	-3.47383	0	
0.3707	7.09635	-4.07895	0	
0.3713	7.09635	-3.47383	0	
0.3720	0.386196	-4.68407	0	
0.3727	-10.2986	-3.47383	0	
0.3733	-17.3145	-0.112059	0	
0.3740	-17.6202	-3.47383	0	
0.3747	-12.7445	-7.12695	0	
0.3753	-8.76987	-2.86871	0	
0.3760	-9.38135	0.806825	0	
0.3767	-11.5215	-0.425824	0	
0.3773	-12.4387	2.62218	0	
0.3780	-10.91	4.45995	0	
0.3787	-3.89414	-1.34471	0	
0.3793	3.73323	-4.07895	0	
0.3800	4.34471	-1.03094	0	
0.3807	3.12175	-1.63606	0	
0.3813	6.48488	-4.99783	0	
0.3820	10.1376	-5.60295	0	
0.3827	9.23652	-6.20807	0	
0.3833	6.48488	-4.39271	0	
0.3840	6.48488	0.201706	0	
0.3847	10.1376	0.49306	0	
0.3853	13.195	-3.78759	0	
0.3860	14.418	-4.07895	0	
0.3867	15.3352	-2.24118	0	
0.3873	10.7491	-3.78759	0	
0.3880	-1.1425	-3.78759	0	
0.3887	-9.99282	-0.717178	0	
0.3893	-7.25727	0.201706	0	
0.3900	0.386196	0.201706	0	
0.3907	6.17914	0.201706	0	
0.3913	8.93078	-1.03094	0	
0.3920	7.09635	-0.717178	0	
0.3927	2.51027	2.33083	0	
0.3933	0.981582	4.77371	0	
0.3940	-0.225281	5.6926	0	
0.3947	-4.50562	6.90283	0	
0.3953	-6.64579	8.7406	0	
0.3960	-4.19988	8.42684	0	
0.3967	-6.34005	6.58907	0	
0.3973	-15.4961	6.58907	0	
0.3980	-17.6202	6.90283	0	
0.3987	-7.25727	2.93595	0	
0.3993	1.28732	0.201706	0	
0.4000	-1.75397	3.54106	0	
0.4007	-6.03431	6.58907	0	
0.4013	-2.36545	5.6926	0	
0.4020	5.26192	5.06507	0	
0.4027	11.6663	6.29772	0	
0.4033	16.2524	6.29772	0	
0.4040	17.7811	5.06507	0	
0.4047	19.9052	4.77371	0	
0.4053	24.1855	5.06507	0	
0.4060	26.6314	3.85483	0	
0.4067	30.2842	1.09818	0	
0.4073	34.5645	2.33083	0	
0.4080	26.6314	5.37883	0	
0.4087	6.48488	4.77371	0	
0.4093	-7.86875	3.85483	0	
0.4100	-15.1904	6.58907	0	
0.4107	-27.082	6.58907	0	
0.4113	-33.5025	3.24971	0	
0.4120	-26.4705	2.01706	0	
0.4127	-20.3718	4.16859	0	
0.4133	-20.0661	5.06507	0	
0.4140	-17.3145	5.37883	0	
0.4147	-17.0087	5.6926	0	
0.4153	-22.2063	5.98395	0	
0.4160	-22.2063	8.13548	0	
0.4167	-19.1489	10.2646	0	
0.4173	-20.6776	8.42684	0	
0.4180	-21.2891	6.58907	0	
0.4187	-18.2317	6.58907	0	
0.4193	-13.9674	4.77371	0	
0.4200	-6.95153	3.24971	0	
0.4207	0.981582	2.33083	0	
0.4213	3.42749	1.09818	0	
0.4220	2.81601	-0.112059	0	
0.4227	2.81601	-0.425824	0	
0.4233	2.81601	-1.03094	0	
0.4240	2.20454	0.201706	0	
0.4247	-2.97693	1.72571	0	
0.4253	-7.86875	1.41194	0	
0.4260	-4.50562	1.09818	0	
0.4267	0.981582	0.201706	0	
0.4273	0.675843	-2.86871	0	
0.4280	0.675843	-5.60295	0	
0.4287	7.09635	-4.99783	0	
0.4293	11.0549	-3.47383	0	
0.4300	8.62505	-3.16006	0	
0.4307	4.65044	-4.39271	0	
0.4313	3.42749	-4.07895	0	
0.4320	2.51027	-1.03094	0	
0.4327	2.51027	1.09818	0	
0.4333	5.26192	1.09818	0	
0.4340	4.95618	2.01706	0	
0.4347	-1.1425	2.93595	0	
0.4353	-4.50562	2.93595	0	
0.4360	-2.67119	3.24971	0	
0.4367	-4.50562	3.24971	0	
0.4373	-9.68708	2.01706	0	
0.4380	-9.07561	0.806825	0	
0.4387	-4.50562	0.201706	0	
0.4393	-2.67119	1.09818	0	
0.4400	-2.97693	1.72571	0	
0.4407	0.0804575	1.09818	0	
0.4413	2.81601	1.72571	0	
0.4420	2.81601	2.01706	0	
0.4427	5.26192	-0.717178	0	
0.4433	5.8734	-2.55495	0	
0.4440	-2.67119	-1.03094	0	
0.4447	-7.86875	-0.112059	0	
0.4453	-1.1425	1.09818	0	
0.4460	1.59306	4.77371	0	
0.4467	-3.58841	5.6926	0	
0.4473	-3.89414	3.54106	0	
0.4480	-1.1425	2.93595	0	
0.4487	0.0804575	0.201706	0	
0.4493	3.42749	-4.99783	0	
0.4500	4.95618	-5.60295	0	
0.4507	3.73323	-3.78759	0	
0.4513	5.8734	-5.3116	0	
0.4520	8.62505	-7.44072	0	
0.4527	8.01357	-7.12695	0	
0.4533	7.09635	-6.20807	0	
0.4540	5.56766	-5.60295	0	
0.4547	1.8988	-1.63606	0	
0.4553	1.59306	1.72571	0	
0.4560	5.56766	-1.63606	0	
0.4567	11.0549	-4.99783	0	
0.4573	14.1122	-3.47383	0	
0.4580	15.0295	-2.86871	0	
0.4587	16.2524	-4.39271	0	
0.4593	14.1122	-3.47383	0	
0.4600	2.81601	-3.47383	0	
0.4607	-8.46413	-5.60295	0	
0.4613	-5.42284	-4.07895	0	
0.4620	8.01357	-2.24118	0	
0.4627	17.4754	-3.78759	0	
0.4633	13.8065	-4.07895	0	
0.4640	1.59306	-0.717178	0	
0.4647	-7.86875	2.01706	0	
0.4653	-9.07561	2.01706	0	
0.4660	-4.50562	0.201706	0	
0.4667	0.0804575	-1.34471	0	
0.4673	-1.75397	1.72571	0	
0.4680	-9.07561	5.6926	0	
0.4687	-15.1904	6.58907	0	
0.4693	-21.9005	7.2166	0	
0.4700	-27.6935	10.556	0	
0.4707	-26.7763	12.1024	0	
0.4713	-25.859	9.65949	0	
0.4720	-27.3877	9.65949	0	
0.4727	-24.3464	12.1024	0	
0.4733	-20.3718	12.1024	0	
0.4740	-20.9833	10.8697	0	
0.4747	-21.2891	13.6264	0	
0.4753	-21.2891	15.7555	0	
0.4760	-20.9833	10.8697	0	
0.4767	-14.5789	4.77371	0	
0.4773	-4.81136	2.93595	0	
0.4780	5.56766	2.01706	0	
0.4787	19.5995	-2.24118	0	
0.4793	27.8383	-7.44072	0	
0.4800	22.9626	-9.27849	0	
0.4807	15.6409	-6.52183	0	
0.4813	12.8893	-3.78759	0	
0.4820	12.2778	-4.68407	0	
0.4827	15.6409	-5.60295	0	
0.4833	18.3765	-4.68407	0	
0.4840	14.418	-5.3116	0	
0.4847	9.23652	-4.99783	0	
0.4853	6.17914	-3.47383	0	
0.4860	0.981582	-3.16006	0	
0.4867	-8.15839	-3.47383	0	
0.4873	-12.7445	-2.86871	0	
0.4880	-9.68708	-3.78759	0	
0.4887	-6.95153	-3.78759	0	
0.4893	-7.25727	-2.55495	0	
0.4900	-3.58841	-2.86871	0	
0.4907	0.675843	-1.63606	0	
0.4913	-1.75397	2.93595	0	
0.4920	-3.58841	3.54106	0	
0.4927	-2.05971	0.49306	0	
