0.0000	0.490813	-1.55235	1
16.3920	33.4527	1.49265	0	
16.3927	26.4264	3.0251	0	
16.3933	-4.98562	-1.25382	0	
16.3940	-7.43968	6.36863	0	
16.3947	-16.2743	17.3545	0	
16.3953	-66.0272	16.1405	0	
16.3960	-100.823	16.439	0	
16.3967	-109.064	8.51804	0	
16.3973	-122.496	-27.1861	0	
16.3980	-129.807	-42.7494	0	
16.3987	-106.016	-5.21431	0	
16.3993	-55.6426	25.9124	0	
16.4000	-34.5894	18.5884	0	
16.4007	-78.2458	10.0306	0	
16.4013	-110.278	4.85608	0	
16.4020	-74.5777	-12.5382	0	
16.4027	-41.3057	-22.6086	0	
16.4033	-48.3321	-18.0312	0	
16.4040	-45.5939	-18.9467	0	
16.4047	-16.5843	-20.1806	0	
16.4053	15.7577	-7.04529	0	
16.4060	35.2868	1.79118	0	
16.4067	47.1955	-8.87627	0	
16.4073	68.2488	-22.6086	0	
16.4080	82.5857	-21.3946	0	
16.4087	67.9388	-13.4537	0	
16.4093	54.816	-11.3242	0	
16.4100	63.3665	-11.9412	0	
16.4107	72.2011	-8.57774	0	
16.4113	67.0347	-11.6227	0	
16.4120	34.0727	-17.1157	0	
16.4127	-21.1824	13.394	0	
16.4133	-32.1611	53.3771	0	
16.4140	22.784	2.70667	0	
16.4147	68.5588	-94.9522	0	
16.4153	72.8211	-86.0959	0	
16.4160	70.677	10.0306	0	
16.4167	62.7465	63.746	0	
16.4173	39.5492	67.1094	0	
16.4180	4.77896	55.208	0	
16.4187	-50.1662	19.8024	0	
16.4193	-80.6741	-7.66225	0	
16.4200	-35.2093	-4.29882	0	
16.4207	0.180826	0.278627	0	
16.4213	-52.5944	-9.49323	0	
16.4220	-94.4168	-20.7776	0	
16.4227	-60.2408	-15.2847	0	
16.4233	-40.9958	14.9265	0	
16.4240	-60.2408	35.0673	0	
16.4247	-50.7603	22.8474	0	
16.4253	-37.3534	8.51804	0	
16.4260	-62.669	5.45314	0	
16.4267	-77.6259	6.36863	0	
16.4273	-41.9257	10.0306	0	
16.4280	9.04128	2.10961	0	
16.4287	25.2123	-13.4537	0	
16.4293	2.01491	-12.5382	0	
16.4300	-10.7979	-11.9412	0	
16.4307	1.73076	-21.6931	0	
16.4313	-2.2474	-3.38333	0	
16.4320	-8.34381	32.3208	0	
16.4327	16.9718	30.4898	0	
16.4333	17.2818	4.85608	0	
16.4340	-30.637	-0.0398039	0	
16.4347	-43.7598	3.0251	0	
16.4353	-6.22557	-7.66225	0	
16.4360	19.4258	-5.53274	0	
16.4367	44.1473	19.5039	0	
16.4373	109.141	33.5348	0	
16.4380	168.349	34.4503	0	
16.4387	157.654	37.8137	0	
16.4393	89.922	8.81657	0	
16.4400	20.33	-46.1128	0	
16.4407	-22.0866	-53.7353	0	
16.4413	-35.5193	-15.2847	0	
16.4420	-30.947	2.70667	0	
16.4427	-11.702	-4.29882	0	
16.4433	24.3081	-4.91578	0	
16.4440	48.7196	-0.0398039	0	
16.4447	33.7627	-0.636863	0	
16.4453	24.3081	-4.29882	0	
16.4460	57.2701	-0.338333	0	
16.4467	95.3985	7.60255	0	
16.4473	118.906	15.842	0	
16.4480	117.382	49.7151	0	
16.4487	48.7196	77.1798	0	
16.4493	-43.7598	11.2645	0	
16.4500	-72.4336	-75.4085	0	
16.4507	-62.979	-55.8847	0	
16.4513	-84.9622	-32.082	0	
16.4520	-145.384	-93.4198	0	
16.4527	-199.089	-82.1354	0	
16.4533	-171.009	33.5348	0	
16.4540	-73.0536	65.577	0	
16.4547	-45.5939	9.43353	0	
16.4553	-116.994	2.70667	0	
16.4560	-163.699	35.9827	0	
16.4567	-149.646	40.2418	0	
16.4573	-124.615	2.10961	0	
16.4580	-89.5345	-60.7607	0	
16.4587	-30.947	-76.941	0	
16.4593	49.9337	-19.2651	0	
16.4600	132.029	19.8024	0	
16.4607	158.584	10.0306	0	
16.4613	119.216	4.53765	0	
16.4620	59.1042	-5.21431	0	
16.4627	16.9718	-21.0961	0	
16.4633	28.2605	-9.79176	0	
16.4640	72.5111	-8.27922	0	
16.4647	60.0083	-23.5241	0	
16.4653	7.51718	-3.70176	0	
16.4660	22.1641	20.101	0	
16.4667	78.9175	20.7179	0	
16.4673	81.9915	27.7433	0	
16.4680	54.196	-10.1102	0	
16.4687	49.6237	-72.9606	0	
16.4693	43.2173	-19.8622	0	
16.4700	21.5441	76.2643	0	
16.4707	13.6136	47.8841	0	
16.4713	5.68309	-11.0257	0	
16.4720	-8.96379	-2.46784	0	
16.4727	13.0194	-3.38333	0	
16.4733	70.0829	-11.6227	0	
16.4740	127.766	3.94059	0	
16.4747	183.616	-9.19471	0	
16.4753	186.664	-21.6931	0	
16.4760	100.591	16.439	0	
16.4767	23.6882	40.8587	0	
16.4773	-23.6107	22.8474	0	
16.4780	-135.903	7.60255	0	
16.4787	-225.645	1.19412	0	
16.4793	-161.865	-7.04529	0	
16.4800	-57.4767	-10.1102	0	
16.4807	-19.9425	-3.38333	0	
16.4813	3.25486	-1.25382	0	
16.4820	16.6618	-13.1552	0	
16.4827	-1.62743	-22.0116	0	
16.4833	-15.3702	-32.082	0	
16.4840	-30.0171	-55.5663	0	
16.4847	-45.2839	-31.7635	0	
16.4853	-31.2312	35.9827	0	
16.4860	-24.5148	32.3208	0	
16.4867	-29.1129	-28.1016	0	
16.4873	12.7095	-33.9129	0	
16.4880	47.5055	-8.27922	0	
16.4887	21.2599	3.62216	0	
16.4893	33.1428	31.7038	0	
16.4900	88.3979	57.9545	0	
16.4907	60.6283	53.6756	0	
16.4913	-11.702	32.0024	0	
16.4920	-5.29561	-4.29882	0	
16.4927	31.3087	-18.9467	0	
16.4933	8.7313	11.2645	0	
16.4940	-38.2575	27.1264	0	
16.4947	-52.5944	6.98559	0	
16.4953	-45.5939	-11.9412	0	
16.4960	-54.4285	-23.5241	0	
16.4967	-63.289	-5.53274	0	
16.4973	-26.3489	43.3067	0	
16.4980	14.2336	52.1431	0	
16.4987	-13.5361	30.7883	0	
16.4993	-65.7172	48.1826	0	
16.5000	-73.0536	68.622	0	
16.5007	-48.3321	49.7151	0	
16.5013	-15.0602	21.932	0	
16.5020	5.06312	-11.9412	0	
16.5027	-5.29561	-43.9833	0	
16.5033	-16.8943	-40.3214	0	
16.5040	-14.7502	-37.8734	0	
16.5047	-23.6107	-61.9747	0	
16.5053	-12.632	-53.7353	0	
16.5060	38.335	-12.8567	0	
16.5067	46.8855	6.98559	0	
16.5073	-34.3052	20.4194	0	
16.5080	-111.802	33.2363	0	
16.5087	-82.1982	3.94059	0	
16.5093	4.77896	-36.9579	0	
16.5100	14.2336	-25.6735	0	
16.5107	-55.6426	4.53765	0	
16.5113	-76.7217	3.32363	0	
16.5120	-27.5888	1.49265	0	
16.5127	5.68309	11.2645	0	
16.5133	24.9023	-11.6227	0	
16.5140	63.6765	-50.6903	0	
16.5147	87.158	-57.3973	0	
16.5153	82.5857	-37.8734	0	
16.5160	80.1574	0.577157	0	
16.5167	73.1311	39.0277	0	
16.5173	69.1529	18.5884	0	
16.5180	87.158	-43.3664	0	
16.5187	83.2056	-88.5438	0	
16.5193	49.0296	-133.701	0	
16.5200	39.265	-161.783	0	
16.5207	27.3563	-112.347	0	
16.5213	-26.9689	-28.1016	0	
16.5220	-59.3108	43.9037	0	
16.5227	-40.7116	117.461	0	
16.5233	-14.4661	132.408	0	
16.5240	20.64	52.1431	0	
16.5247	48.7196	-19.2651	0	
16.5253	23.0682	-29.0171	0	
16.5260	-14.1561	-45.4959	0	
16.5267	-12.012	-72.0451	0	
16.5273	14.8535	-25.9721	0	
16.5280	60.3183	75.3488	0	
16.5287	88.6821	109.52	0	
16.5293	39.8591	65.2784	0	
16.5300	-37.6376	42.9882	0	
16.5307	-60.8349	39.9432	0	
16.5313	-42.5199	8.81657	0	
16.5320	-45.8781	8.51804	0	
16.5327	-109.064	48.4812	0	
16.5333	-180.464	41.4757	0	
16.5340	-151.79	0.278627	0	
16.5347	-45.5939	-8.27922	0	
16.5353	26.7364	3.0251	0	
16.5360	51.4578	13.6925	0	
16.5367	40.4791	21.6334	0	
16.5373	-1.62743	3.32363	0	
16.5380	12.0895	-46.4114	0	
16.5387	84.4198	-81.2	0	
16.5393	91.4461	-38.172	0	
16.5400	37.7409	54.8896	0	
16.5407	18.1859	73.1994	0	
16.5413	30.7145	2.10961	0	
16.5420	48.7196	-35.7439	0	
16.5427	47.7896	-20.4791	0	
16.5433	-12.322	-5.83127	0	
16.5440	-80.3641	12.7771	0	
16.5447	-98.085	9.43353	0	
16.5453	-109.968	-19.8622	0	
16.5460	-121.567	-7.66225	0	
16.5467	-94.7268	-25.9721	0	
16.5473	-60.2408	-145.304	0	
16.5480	-29.1129	-158.718	0	
16.5487	14.8535	32.3208	0	
16.5493	41.0733	164.151	0	
16.5500	53.9119	97.0221	0	
16.5507	74.3452	0.278627	0	
16.5513	53.2919	-8.87627	0	
16.5520	10.8754	22.5489	0	
16.5527	31.3087	36.8982	0	
16.5533	63.0565	24.9969	0	
16.5540	25.5223	22.8474	0	
16.5547	-11.702	29.2559	0	
16.5553	4.46898	-3.38333	0	
16.5560	15.7577	-56.1832	0	
16.5567	2.01491	-73.8761	0	
16.5573	1.11079	-58.9297	0	
16.5580	7.51718	-24.4396	0	
16.5587	-4.98562	22.8474	0	
16.5593	-24.8248	60.9995	0	
16.5600	-26.3489	83.5882	0	
16.5607	-3.46152	72.6023	0	
16.5613	19.4258	16.7574	0	
16.5620	4.46898	-11.3242	0	
16.5627	-42.5199	21.932	0	
16.5633	-69.3854	25.9124	0	
16.5640	-57.4767	-28.7185	0	
16.5647	-39.1875	-72.0451	0	
16.5653	-34.5894	-78.4535	0	
16.5660	-38.5675	-28.42	0	
16.5667	-38.2575	79.0108	0	
16.5673	-16.5843	128.149	0	
16.5680	15.7577	62.8305	0	
16.5687	26.7364	6.68706	0	
16.5693	23.9981	12.18	0	
16.5700	24.9023	-10.1102	0	
16.5707	23.3782	-59.5467	0	
16.5713	41.3832	-40.3214	0	
16.5720	75.5593	35.6643	0	
16.5727	75.2751	71.6869	0	
16.5733	68.2488	57.9545	0	
16.5740	93.5644	46.0531	0	
16.5747	66.1047	24.6784	0	
16.5753	-41.9257	-17.4341	0	
16.5760	-120.662	-25.6735	0	
16.5767	-137.143	5.15461	0	
16.5773	-142.62	17.6729	0	
16.5780	-112.732	8.81657	0	
16.5787	-20.5625	7.60255	0	
16.5793	72.5111	8.51804	0	
16.5800	109.141	8.81657	0	
16.5807	110.975	6.98559	0	
16.5813	116.452	-1.87078	0	
16.5820	97.5425	-5.21431	0	
16.5827	45.3614	-3.0848	0	
16.5833	24.6181	-7.96078	0	
16.5840	29.7846	-16.2002	0	
16.5847	-10.1779	-16.8172	0	
16.5853	-63.289	4.23912	0	
16.5860	-59.9308	51.5461	0	
16.5867	-29.7071	64.6615	0	
16.5873	-22.7065	4.53765	0	
16.5880	-41.3057	-55.8847	0	
16.5887	-45.8781	-59.8452	0	
16.5893	14.5435	-41.2369	0	
16.5900	111.879	-14.6876	0	
16.5907	159.798	20.4194	0	
16.5913	139.959	18.887	0	
16.5920	101.521	-18.0312	0	
16.5927	90.8261	-29.0171	0	
16.5933	107.307	-13.1552	0	
16.5940	118.002	-6.1298	0	
16.5947	113.714	-6.44823	0	
16.5953	74.6552	0.278627	0	
16.5960	-4.08149	14.9265	0	
16.5967	-20.8724	22.2504	0	
16.5973	23.6882	12.7771	0	
16.5980	-43.1398	8.19961	0	
16.5987	-190.539	5.15461	0	
16.5993	-229.597	-23.5241	0	
16.6000	-180.154	-43.6649	0	
16.6007	-106.92	-20.1806	0	
16.6013	-20.8724	3.62216	0	
16.6020	-47.118	3.32363	0	
16.6027	-167.031	-8.87627	0	
16.6033	-175.272	-35.4255	0	
16.6040	-92.8927	-43.9833	0	
16.6047	-48.9521	-14.3692	0	
16.6053	-13.5361	-3.70176	0	
16.6060	22.784	-25.9721	0	
16.6067	51.4578	-23.5241	0	
16.6073	107.307	9.1151	0	
16.6080	124.408	22.2504	0	
16.6087	79.8474	-18.3496	0	
16.6093	62.4365	-85.7973	0	
16.6100	28.5705	-85.4789	0	
16.6107	-74.8877	-16.5186	0	
16.6113	-124.925	14.011	0	
16.6120	-78.84	25.9124	0	
16.6127	-34.3052	71.6869	0	
16.6133	-7.43968	31.0869	0	
16.6140	20.02	-99.5297	0	
16.6147	18.4959	-115.093	0	
16.6153	15.4477	-26.2706	0	
16.6160	82.5857	-18.0312	0	
16.6167	172.921	-46.1128	0	
16.6173	149.13	34.7488	0	
16.6180	14.2336	167.813	0	
16.6187	-79.46	175.754	0	
16.6193	-81.2941	25.5939	0	
16.6200	-70.0054	-91.5888	0	
16.6207	-76.7217	-65.6367	0	
16.6213	-62.359	-29.634	0	
16.6220	-5.29561	-25.6735	0	
16.6227	45.3614	24.0814	0	
16.6233	27.9763	39.3263	0	
16.6240	-1.62743	-18.9467	0	
16.6247	32.2386	-41.2369	0	
16.6253	73.4411	-39.7044	0	
16.6260	61.8424	-38.172	0	
16.6267	18.8059	10.9461	0	
16.6273	-58.7167	14.9265	0	
16.6280	-125.855	-59.2282	0	
16.6287	-87.7004	-76.324	0	
16.6293	-6.81971	-38.4904	0	
16.6300	2.3249	3.0251	0	
16.6307	-13.8461	61.298	0	
16.6313	4.77896	46.0531	0	
16.6320	31.3087	-19.2651	0	
16.6327	47.5055	33.5348	0	
16.6333	23.0682	112.884	0	
16.6340	-64.8131	62.532	0	
16.6347	-133.475	2.10961	0	
16.6353	-122.496	5.77157	0	
16.6360	-78.2458	-0.636863	0	
16.6367	-12.942	0.577157	0	
16.6373	70.0829	19.8024	0	
16.6380	112.499	4.85608	0	
16.6387	133.863	-4.29882	0	
16.6393	182.996	27.7433	0	
16.6400	185.14	48.1826	0	
16.6407	110.975	43.3067	0	
16.6413	63.0565	31.7038	0	
16.6420	47.1955	10.349	0	
16.6427	-6.81971	3.62216	0	
16.6433	-66.9572	23.1659	0	
16.6440	-80.9841	11.2645	0	
16.6447	-47.7121	-35.4255	0	
16.6453	22.1641	-42.7494	0	
16.6460	69.7729	-15.2847	0	
16.6467	48.7196	-14.9862	0	
16.6473	10.2554	-31.465	0	
16.6480	-19.0384	-29.9325	0	
16.6487	-54.7385	-2.46784	0	
16.6493	-46.808	56.4221	0	
16.6500	-4.39148	82.0558	0	
16.6507	-19.9425	14.011	0	
16.6513	-52.0003	-55.5663	0	
16.6520	-20.5625	-36.341	0	
16.6527	-5.29561	-1.55235	0	
16.6533	-46.498	-22.0116	0	
16.6540	-62.0749	-54.6508	0	
16.6547	-73.0536	-43.6649	0	
16.6553	-122.781	3.62216	0	
16.6560	-127.973	24.9969	0	
16.6567	-83.1281	-7.96078	0	
16.6573	-95.6309	-29.3355	0	
16.6580	-126.449	0.875686	0	
16.6587	-70.5995	25.9124	0	
16.6593	12.3995	12.7771	0	
16.6600	32.2386	-5.21431	0	
16.6607	29.5004	-10.4087	0	
16.6613	52.9819	-6.44823	0	
16.6620	73.751	-0.955294	0	
16.6627	68.8687	-3.0848	0	
16.6633	57.8642	-7.04529	0	
16.6640	57.8642	-6.44823	0	
16.6647	54.816	-2.46784	0	
16.6653	51.7678	9.73206	0	
16.6660	89.922	11.563	0	
16.6667	131.124	-7.66225	0	
16.6673	83.2056	-18.0312	0	
16.6680	7.51718	-10.7073	0	
16.6687	18.8059	-5.53274	0	
16.6693	41.6932	-8.57774	0	
16.6700	-9.86791	-29.9325	0	
16.6707	-63.289	-42.4509	0	
16.6713	-75.4818	14.011	0	
16.6720	-66.0272	78.0953	0	
16.6727	-31.8511	45.1376	0	
16.6733	-13.5361	-14.9862	0	
16.6740	-30.947	-7.04529	0	
16.6747	-30.637	10.349	0	
16.6753	-24.5148	-5.21431	0	
16.6760	-29.7071	-1.55235	0	
16.6767	7.20719	21.3349	0	
16.6773	44.7414	22.5489	0	
16.6780	22.1641	15.5235	0	
16.6787	10.2554	7.60255	0	
16.6793	23.3782	-23.5241	0	
16.6800	-1.62743	-50.9888	0	
16.6807	-23.6107	-31.1665	0	
16.6813	-1.93742	-0.636863	0	
16.6820	18.4959	-3.38333	0	
16.6827	20.9499	-3.70176	0	
16.6833	7.51718	21.6334	0	
16.6840	-15.3702	34.4503	0	
16.6847	-35.5193	21.3349	0	
16.6853	-82.8182	4.53765	0	
16.6860	-130.737	-4.91578	0	
16.6867	-100.203	-4.29882	0	
16.6873	-48.0221	0.278627	0	
16.6880	-38.8775	1.19412	0	
16.6887	15.1377	3.94059	0	
16.6893	100.901	7.90108	0	
16.6900	85.3239	7.60255	0	
16.6907	9.35127	9.43353	0	
16.6913	-11.702	7.60255	0	
16.6920	-4.39148	3.0251	0	
16.6927	-15.0602	6.68706	0	
16.6933	-16.2743	1.19412	0	
16.6940	33.7627	-19.2651	0	
16.6947	129.884	-22.6086	0	
16.6953	201.621	-4.29882	0	
16.6960	198.857	13.0955	0	
16.6967	155.82	9.73206	0	
16.6973	103.045	-35.4255	0	
16.6980	47.7896	-68.7016	0	
16.6987	9.35127	-18.9467	0	
16.6993	-14.4661	38.7292	0	
16.7000	-45.8781	21.6334	0	
16.7007	-91.9628	2.40814	0	
16.7013	-133.165	18.887	0	
16.7020	-119.732	11.8616	0	
16.7027	-60.8349	-4.29882	0	
16.7033	-40.0916	6.98559	0	
16.7040	-43.7598	12.7771	0	
16.7047	6.61305	0.577157	0	
16.7053	70.3928	-4.29882	0	
16.7060	69.1529	-1.55235	0	
16.7067	18.4959	8.19961	0	
16.7073	-17.2043	11.2645	0	
16.7080	19.4258	-14.0707	0	
16.7087	69.7729	-49.1578	0	
16.7093	-6.50972	-54.9692	0	
16.7100	-120.352	-16.2002	0	
16.7107	-52.0003	44.2222	0	
16.7113	117.382	63.129	0	
16.7120	163.776	25.2954	0	
16.7127	100.901	1.19412	0	
16.7133	29.7846	14.3095	0	
16.7140	-42.8299	17.056	0	
16.7147	-103.561	-0.338333	0	
16.7153	-122.496	-37.2565	0	
16.7160	-112.422	-92.8028	0	
16.7167	-95.011	-88.8423	0	
16.7173	-76.7217	0.577157	0	
16.7180	-61.1449	64.3629	0	
16.7187	-59.0008	60.9995	0	
16.7193	-64.5031	52.1431	0	
16.7200	-42.8299	30.4898	0	
16.7207	10.5654	-17.1157	0	
16.7213	53.6019	-41.8339	0	
16.7220	74.0352	-43.6649	0	
16.7227	85.3239	-28.42	0	
16.7233	68.5588	27.1264	0	
16.7240	23.0682	68.3234	0	
16.7247	-1.03329	45.1376	0	
16.7253	13.0194	16.1405	0	
16.7260	25.8322	4.85608	0	
16.7267	16.6618	-14.3692	0	
16.7273	-3.46152	-18.0312	0	
16.7280	-22.9907	-2.16931	0	
16.7287	-12.632	2.10961	0	
16.7293	24.6181	3.0251	0	
16.7300	19.4258	4.53765	0	
16.7307	-34.5894	-3.70176	0	
16.7313	-68.1713	-1.25382	0	
16.7320	-73.0536	9.73206	0	
16.7327	-41.9257	7.90108	0	
16.7333	42.9073	3.94059	0	
16.7340	81.6815	-2.46784	0	
16.7347	38.645	-19.8622	0	
16.7353	38.645	-16.2002	0	
16.7360	70.677	7.90108	0	
16.7367	50.5537	4.85608	0	
16.7373	47.7896	-21.6931	0	
16.7380	77.7034	-34.51	0	
16.7387	65.2006	-27.5045	0	
16.7393	47.1955	-13.1552	0	
16.7400	41.3832	-14.3692	0	
16.7407	3.53902	-40.0029	0	
16.7413	-29.7071	-61.0592	0	
16.7420	-77.6259	-70.2141	0	
16.7427	-194.517	-57.3973	0	
16.7433	-256.152	14.9265	0	
16.7440	-178.63	74.4333	0	
16.7447	-97.465	11.563	0	
16.7453	-75.7918	-62.8902	0	
16.7460	-30.947	-7.04529	0	
16.7467	29.1904	71.6869	0	
16.7473	24.9023	62.2135	0	
16.7480	-29.3971	26.8278	0	
16.7487	-62.0749	2.70667	0	
16.7493	-45.2839	-10.7073	0	
16.7500	0.490813	10.6475	0	
16.7507	37.4309	20.4194	0	
16.7513	42.9073	-10.1102	0	
16.7520	45.9814	-12.8567	0	
16.7527	81.9915	-6.1298	0	
16.7533	105.473	-47.3269	0	
16.7540	65.2006	-50.9888	0	
16.7547	12.7095	14.011	0	
16.7553	7.51718	35.3658	0	
16.7560	16.6618	8.51804	0	
16.7567	2.94488	10.349	0	
16.7573	-1.03329	11.8616	0	
16.7580	24.9023	-2.46784	0	
16.7587	43.5273	2.70667	0	
16.7593	34.6669	3.94059	0	
16.7600	21.2599	1.79118	0	
16.7607	9.94541	17.6729	0	
16.7613	-3.77151	-2.16931	0	
16.7620	-4.39148	-48.5608	0	
16.7627	-6.22557	-46.1128	0	
16.7633	-43.1398	-45.1973	0	
16.7640	-73.6477	-76.6225	0	
16.7647	-30.0171	-33.9129	0	
16.7653	40.4791	69.8559	0	
16.7660	50.8637	93.3601	0	
16.7667	31.3087	34.4503	0	
16.7673	35.2868	-10.4087	0	
16.7680	10.8754	-24.1411	0	
16.7687	-58.0967	-31.465	0	
16.7693	-80.3641	-28.7185	0	
16.7700	-49.8562	-18.9467	0	
16.7707	-46.498	-29.3355	0	
16.7713	-40.9958	-43.0678	0	
16.7720	17.5918	-4.29882	0	
16.7727	57.8642	61.298	0	
16.7733	41.0733	66.791	0	
16.7740	42.6232	24.0814	0	
16.7747	69.7729	8.19961	0	
16.7753	59.6983	21.932	0	
16.7760	45.0514	23.7629	0	
16.7767	70.987	12.18	0	
16.7773	84.4198	-1.55235	0	
16.7780	60.3183	-21.6931	0	
16.7787	19.7358	-34.2115	0	
16.7793	-65.1231	-11.6227	0	
16.7800	-161.555	22.2504	0	
16.7807	-155.458	24.0814	0	
16.7813	-72.1236	9.1151	0	
16.7820	-24.2306	5.15461	0	
16.7827	0.180826	-3.38333	0	
16.7833	49.6237	-22.9271	0	
16.7840	88.3979	-31.7635	0	
16.7847	59.1042	-11.9412	0	
16.7853	-26.6589	26.8278	0	
16.7860	-75.1976	39.3263	0	
16.7867	-31.8511	12.4785	0	
16.7873	27.3563	-3.38333	0	
16.7880	43.8373	1.19412	0	
16.7887	46.2655	-0.636863	0	
16.7893	24.6181	6.98559	0	
16.7900	-34.5894	22.2504	0	
16.7907	-85.2464	13.0955	0	
16.7913	-102.657	1.79118	0	
16.7920	-91.3686	2.40814	0	
16.7927	-56.5726	-10.7073	0	
16.7933	-32.7553	-16.2002	0	
16.7940	-19.9425	12.18	0	
16.7947	15.7577	36.8982	0	
16.7953	46.8855	39.0277	0	
16.7960	57.2701	35.3658	0	
16.7967	79.8474	15.842	0	
16.7973	80.1574	-15.6031	0	
16.7980	18.4959	-24.1411	0	
16.7987	-50.7603	-1.25382	0	
16.7993	-75.1976	16.1405	0	
16.8000	-55.9526	-1.87078	0	
16.8007	-14.7502	-29.634	0	
16.8013	2.3249	-24.1411	0	
16.8020	-2.55739	-0.955294	0	
16.8027	17.5918	-0.636863	0	
16.8033	30.4045	-12.2397	0	
16.8040	-9.86791	-13.4537	0	
16.8047	-42.2357	-12.5382	0	
16.8053	-16.8943	-12.8567	0	
16.8060	36.8109	-10.1102	0	
16.8067	83.2056	-8.87627	0	
16.8073	70.3928	-8.87627	0	
16.8080	-9.86791	-9.79176	0	
16.8087	-56.8826	-18.0312	0	
16.8093	-27.2788	-27.1861	0	
16.8100	2.3249	-25.3551	0	
16.8107	8.42131	-23.8425	0	
16.8113	19.4258	-23.5241	0	
16.8120	25.2123	2.70667	0	
16.8127	34.0727	38.7292	0	
16.8133	54.816	37.8137	0	
16.8140	45.6714	16.7574	0	
16.8147	7.51718	14.011	0	
16.8153	-5.91558	14.011	0	
16.8160	5.37311	6.98559	0	
16.8167	6.30307	6.68706	0	
16.8173	-12.632	5.77157	0	
16.8180	-38.5675	5.45314	0	
16.8187	-53.8344	7.60255	0	
16.8193	-51.0703	0.875686	0	
16.8200	-39.4717	3.94059	0	
16.8207	-25.4448	18.887	0	
16.8213	-9.86791	16.1405	0	
16.8220	17.5918	15.842	0	
16.8227	52.9819	18.5884	0	
16.8233	59.6983	-16.2002	0	
16.8240	41.3832	-32.3805	0	
16.8247	42.3132	14.9265	0	
16.8253	40.4791	35.0673	0	
16.8260	5.99308	16.439	0	
16.8267	-0.413316	23.1659	0	
16.8273	55.126	0.278627	0	
16.8280	107.927	-54.3523	0	
16.8287	107.927	-46.4114	0	
16.8293	64.2706	-20.7776	0	
16.8300	-8.05966	-32.082	0	
16.8307	-83.4381	-17.7326	0	
16.8313	-118.828	-3.38333	0	
16.8320	-107.23	-33.9129	0	
16.8327	-79.15	-35.4255	0	
16.8333	-52.0003	-8.87627	0	
16.8340	-33.3753	3.32363	0	
16.8347	-31.8511	47.2672	0	
16.8353	-30.327	73.8164	0	
16.8360	-5.91558	0.577157	0	
16.8367	17.9017	-61.3776	0	
16.8373	24.9023	-33.5945	0	
16.8380	38.645	-4.00029	0	
16.8387	52.3878	4.85608	0	
16.8393	42.0032	20.7179	0	
16.8400	23.0682	14.011	0	
16.8407	-1.62743	-6.74676	0	
16.8413	-39.1875	-9.19471	0	
16.8420	-54.7385	-6.74676	0	
16.8427	-40.4016	-1.25382	0	
16.8433	-30.0171	3.0251	0	
16.8440	-27.873	-18.0312	0	
16.8447	-21.4666	-35.127	0	
16.8453	-15.9902	-16.5186	0	
16.8460	-6.50972	3.94059	0	
16.8467	6.30307	7.60255	0	
16.8473	8.13715	11.8616	0	
16.8480	7.51718	12.18	0	
16.8487	23.9981	0.577157	0	
16.8493	51.1478	-7.96078	0	
16.8500	67.9388	5.15461	0	
16.8507	71.9169	35.3658	0	
16.8513	73.751	42.0727	0	
16.8520	68.2488	14.3095	0	
16.8527	48.7196	4.53765	0	
16.8533	25.2123	15.5235	0	
16.8540	-9.58376	-1.55235	0	
16.8547	-66.6472	-20.7776	0	
16.8553	-100.203	-1.55235	0	
16.8560	-74.8877	15.5235	0	
16.8567	-38.5675	8.51804	0	
16.8573	-30.0171	6.68706	0	
16.8580	-21.7766	2.10961	0	
16.8587	9.04128	-13.1552	0	
16.8593	61.8424	-27.1861	0	
16.8600	120.12	-44.5804	0	
16.8607	148.2	-33.5945	0	
16.8613	136.911	26.5094	0	
16.8620	101.521	50.9291	0	
16.8627	43.8373	-0.955294	0	
16.8633	-17.2043	-50.9888	0	
16.8640	-58.4067	-54.9692	0	
16.8647	-97.465	-21.6931	0	
16.8653	-124.331	24.0814	0	
16.8660	-76.7217	23.1659	0	
16.8667	42.0032	-5.21431	0	
16.8673	127.456	27.1264	0	
16.8680	93.5644	76.2643	0	
16.8687	-21.7766	55.8051	0	
16.8693	-102.347	17.6729	0	
16.8700	-92.2728	1.49265	0	
16.8707	-52.0003	-30.848	0	
16.8713	-59.0008	-54.9692	0	
16.8720	-109.968	-30.5495	0	
16.8727	-139.882	3.62216	0	
16.8733	-98.6791	10.9461	0	
16.8740	-15.3702	2.10961	0	
16.8747	34.9768	-2.46784	0	
16.8753	31.0245	3.94059	0	
16.8760	22.784	2.10961	0	
16.8767	34.9768	-9.19471	0	
16.8773	30.4045	-6.1298	0	
16.8780	1.11079	0.278627	0	
16.8787	-15.3702	-3.0848	0	
16.8793	-16.2743	2.10961	0	
16.8800	-21.7766	8.19961	0	
16.8807	-19.6325	-1.25382	0	
16.8813	-10.7979	-4.61725	0	
16.8820	-14.4661	0.577157	0	
16.8827	-13.8461	-1.55235	0	
16.8833	1.11079	-4.61725	0	
16.8840	7.51718	-4.61725	0	
16.8847	9.94541	-4.29882	0	
16.8853	13.9236	-0.338333	0	
16.8860	-1.93742	-0.636863	0	
16.8867	-22.0866	-4.29882	0	
16.8873	-22.7065	-7.66225	0	
16.8880	-27.5888	-18.6481	0	
16.8887	-34.3052	-12.8567	0	
16.8893	-19.3483	20.4194	0	
16.8900	-14.4661	24.9969	0	
