0.0000	9.15575	2.98909	1
0.0947	36.0163	-0.0622727	0	
0.0953	29.5631	0.249091	0	
0.0960	15.8295	0.249091	0	
0.0967	5.18458	-1.61909	0	
0.0973	-1.82012	-1.93045	0	
0.0980	-16.2156	-0.0622727	0	
0.0987	-34.5271	-0.373636	0	
0.0993	-41.8076	-0.685	0	
0.1000	-34.5271	0.249091	0	
0.1007	-20.1316	0.249091	0	
0.1013	-11.6377	-0.373636	0	
0.1020	-8.87997	-0.0622727	0	
0.1027	-5.18458	-4.04773	0	
0.1033	-3.36446	-9.21636	0	
0.1040	-5.51551	-8.65591	0	
0.1047	-5.51551	-4.98182	0	
0.1053	-5.51551	-4.35909	0	
0.1060	-6.39799	-3.425	0	
0.1067	0.882482	-2.24182	0	
0.1073	11.8583	-2.55318	0	
0.1080	19.5249	-1.61909	0	
0.1087	34.7477	-0.0622727	0	
0.1093	51.57	-0.685	0	
0.1100	51.2391	-2.24182	0	
0.1107	40.5942	-3.11364	0	
0.1113	31.4384	-3.425	0	
0.1120	19.194	-1.30773	0	
0.1127	10.3692	2.98909	0	
0.1133	9.15575	2.98909	0	
0.1140	-0.606706	0.249091	0	
0.1147	-20.7935	-0.685	0	
0.1153	-37.2297	-0.685	0	
0.1160	-45.7787	-3.11364	0	
0.1167	-52.5077	-3.425	0	
0.1173	-54.9345	0.809545	0	
0.1180	-48.2607	1.12091	0	
0.1187	-32.6518	-2.24182	0	
0.1193	-18.0357	-1.30773	0	
0.1200	-11.3068	0.249091	0	
0.1207	-4.9088	-2.24182	0	
0.1213	5.79129	-2.55318	0	
0.1220	16.4362	-0.373636	0	
0.1227	22.8894	-1.30773	0	
0.1233	18.5873	-0.685	0	
0.1240	4.24694	2.36636	0	
0.1247	-13.4578	2.36636	0	
0.1253	-37.5606	1.12091	0	
0.1260	-69.2748	1.43227	0	
0.1267	-87.3105	0.249091	0	
0.1273	-75.6728	-0.373636	0	
0.1280	-51.57	0.249091	0	
0.1287	-34.8029	-0.685	0	
0.1293	-19.8558	-1.93045	0	
0.1300	-2.48198	0.249091	0	
0.1307	7.94234	0.809545	0	
0.1313	9.15575	-0.996363	0	
0.1320	13.1269	1.12091	0	
0.1327	18.5873	3.86091	0	
0.1333	17.7048	2.36636	0	
0.1340	14.0094	0.809545	0	
0.1347	13.1269	2.67773	0	
0.1353	13.1269	4.17227	0	
0.1360	14.947	2.98909	0	
0.1367	15.5537	2.67773	0	
0.1373	13.7336	3.86091	0	
0.1380	14.947	3.30045	0	
0.1387	15.2228	0.249091	0	
0.1393	8.82482	0.249091	0	
0.1400	4.85365	2.98909	0	
0.1407	9.76245	3.30045	0	
0.1413	16.7672	1.43227	0	
0.1420	24.7095	-0.996363	0	
0.1427	29.5631	-3.11364	0	
0.1433	26.5296	-1.30773	0	
0.1440	22.2827	2.67773	0	
0.1447	20.4074	1.43227	0	
0.1453	16.7672	-0.373636	0	
0.1460	7.61141	2.055	0	
0.1467	-13.4578	3.86091	0	
0.1473	-37.2297	3.30045	0	
0.1480	-34.5271	2.055	0	
0.1487	-7.05985	0.809545	0	
0.1493	15.2228	1.74364	0	
0.1500	24.9853	4.795	0	
0.1507	21.9517	4.17227	0	
0.1513	2.09589	2.055	0	
0.1520	-15.8847	4.48364	0	
0.1527	-22.8894	6.91227	0	
0.1533	-32.0451	4.48364	0	
0.1540	-29.0116	2.055	0	
0.1547	-4.57787	2.98909	0	
0.1553	8.82482	2.67773	0	
0.1560	-0.937637	1.43227	0	
0.1567	-8.54904	2.67773	0	
0.1573	-8.27327	3.54954	0	
0.1580	-6.39799	2.055	0	
0.1587	4.85365	1.43227	0	
0.1593	24.7095	2.055	0	
0.1600	41.2009	1.43227	0	
0.1607	47.8746	0.249091	0	
0.1613	43.021	-1.61909	0	
0.1620	34.141	-2.24182	0	
0.1627	30.5008	0.498182	0	
0.1633	27.4672	3.30045	0	
0.1640	20.4074	2.67773	0	
0.1647	15.8295	1.12091	0	
0.1653	11.5826	1.12091	0	
0.1660	-4.57787	2.36636	0	
0.1667	-34.5271	3.86091	0	
0.1673	-58.299	3.86091	0	
0.1680	-58.9057	2.98909	0	
0.1687	-45.172	2.67773	0	
0.1693	-34.5271	-0.373636	0	
0.1700	-25.9781	-3.73636	0	
0.1707	-16.2156	-2.80227	0	
0.1713	-9.48668	-1.61909	0	
0.1720	-7.05985	-2.55318	0	
0.1727	-9.15575	-2.24182	0	
0.1733	-9.48668	-2.24182	0	
0.1740	2.09589	-3.73636	0	
0.1747	12.1893	-4.98182	0	
0.1753	3.97117	-5.29318	0	
0.1760	-11.3068	-3.73636	0	
0.1767	-19.8558	-0.685	0	
0.1773	-27.1915	0.249091	0	
0.1780	-29.9492	-1.61909	0	
0.1787	-20.7935	-0.685	0	
0.1793	-10.7001	1.43227	0	
0.1800	-10.3692	0.498182	0	
0.1807	-10.9759	-1.61909	0	
0.1813	-8.27327	-0.685	0	
0.1820	-9.15575	-0.685	0	
0.1827	-10.0934	-4.04773	0	
0.1833	-3.08869	-4.35909	0	
0.1840	6.67377	-0.685	0	
0.1847	14.0094	0.249091	0	
0.1853	22.8894	-1.61909	0	
0.1860	32.3209	-1.61909	0	
0.1867	42.4143	-0.373636	0	
0.1873	47.8746	-0.996363	0	
0.1880	34.4719	-0.373636	0	
0.1887	6.67377	1.12091	0	
0.1893	-14.3403	1.12091	0	
0.1900	-29.6183	0.249091	0	
0.1907	-47.3231	1.12091	0	
0.1913	-54.6587	1.74364	0	
0.1920	-43.3519	2.055	0	
0.1927	-27.1915	3.54954	0	
0.1933	-15.278	3.54954	0	
0.1940	-4.57787	0.249091	0	
0.1947	12.1893	-1.61909	0	
0.1953	42.6901	-0.373636	0	
0.1960	76.5553	-0.373636	0	
0.1967	91.8333	-2.80227	0	
0.1973	81.1332	-3.11364	0	
0.1980	53.0592	-1.61909	0	
0.1987	11.8583	-1.93045	0	
0.1993	-40.9251	-2.80227	0	
0.2000	-78.4306	-3.11364	0	
0.2007	-72.6393	-4.04773	0	
0.2013	-42.7452	-4.67045	0	
0.2020	-21.4002	-4.35909	0	
0.2027	-1.54434	-3.425	0	
0.2033	20.1316	-3.425	0	
0.2040	21.345	-4.98182	0	
0.2047	3.36446	-6.165	0	
0.2053	-13.4578	-3.425	0	
0.2060	-24.7095	0.249091	0	
0.2067	-30.5559	1.12091	0	
0.2073	-26.5848	1.43227	0	
0.2080	-19.8558	1.43227	0	
0.2087	-14.0646	-0.0622727	0	
0.2093	-0.606706	-1.30773	0	
0.2100	13.1269	-0.685	0	
0.2107	14.947	1.12091	0	
0.2113	16.1604	2.98909	0	
0.2120	28.074	2.98909	0	
0.2127	36.8988	1.12091	0	
0.2133	34.7477	0.498182	0	
0.2140	32.3209	0.249091	0	
0.2147	30.8317	-0.0622727	0	
0.2153	27.743	-0.685	0	
0.2160	25.3162	-0.685	0	
0.2167	17.7048	0.249091	0	
0.2173	1.48919	3.30045	0	
0.2180	-5.18458	2.98909	0	
0.2187	0	-0.685	0	
0.2193	-2.75776	-1.61909	0	
0.2200	-10.7001	-0.373636	0	
0.2207	-6.12222	0.249091	0	
0.2213	-0.606706	1.12091	0	
0.2220	-7.33563	2.67773	0	
0.2227	-18.9182	2.98909	0	
0.2233	-24.7095	1.43227	0	
0.2240	-17.429	-0.373636	0	
0.2247	6.67377	0.249091	0	
0.2253	24.3786	0.249091	0	
0.2260	16.4362	-1.30773	0	
0.2267	-0.330931	-1.30773	0	
0.2273	-7.05985	0.498182	0	
0.2280	-10.7001	1.12091	0	
0.2287	-16.2156	2.36636	0	
0.2293	-15.278	3.86091	0	
0.2300	-10.3692	3.30045	0	
0.2307	-8.87997	1.12091	0	
0.2313	-9.15575	0.249091	0	
0.2320	-5.51551	-0.996363	0	
0.2327	-2.15105	-1.61909	0	
0.2333	-2.75776	0.249091	0	
0.2340	0.606706	0.809545	0	
0.2347	11.2516	0.249091	0	
0.2353	16.1604	0.809545	0	
0.2360	9.76245	1.12091	0	
0.2367	2.42682	1.12091	0	
0.2373	-0.937637	1.12091	0	
0.2380	-0.606706	0.498182	0	
0.2387	8.54904	0.249091	0	
0.2393	24.7095	2.055	0	
0.2400	37.5055	2.055	0	
0.2407	43.9035	-1.61909	0	
0.2413	42.4143	-2.80227	0	
0.2420	33.5343	-0.685	0	
0.2427	24.1028	-0.373636	0	
0.2433	11.8583	-1.61909	0	
0.2440	-9.48668	-1.30773	0	
0.2447	-23.827	-0.0622727	0	
0.2453	-19.2491	0.498182	0	
0.2460	-9.48668	0.498182	0	
0.2467	-6.12222	0.249091	0	
0.2473	-4.57787	0.249091	0	
0.2480	-5.18458	0.249091	0	
0.2487	-7.05985	-2.24182	0	
0.2493	-8.87997	-4.04773	0	
0.2500	-8.87997	-4.35909	0	
0.2507	7.0047	-4.67045	0	
0.2513	43.021	-5.29318	0	
0.2520	79.0373	-5.29318	0	
0.2527	98.838	-6.78773	0	
0.2533	95.8044	-8.03318	0	
0.2540	62.5459	-5.85364	0	
0.2547	9.15575	-4.35909	0	
0.2553	-42.1385	-4.35909	0	
0.2560	-77.5481	-3.73636	0	
0.2567	-80.2507	-0.996363	0	
0.2573	-55.8721	0.498182	0	
0.2580	-38.774	0.498182	0	
0.2587	-34.8029	-0.0622727	0	
0.2593	-23.827	-1.61909	0	
0.2600	-10.7001	-4.04773	0	
0.2607	-5.18458	-4.35909	0	
0.2613	-4.3021	-2.80227	0	
0.2620	-6.72892	-2.55318	0	
0.2627	-1.54434	-2.24182	0	
0.2633	15.8295	-1.30773	0	
0.2640	25.3162	-0.685	0	
0.2647	25.9229	-1.30773	0	
0.2653	23.7719	-1.93045	0	
0.2660	0.275776	-2.24182	0	
0.2667	-32.6518	-1.61909	0	
0.2673	-40.3184	-1.30773	0	
0.2680	-40.9251	-1.93045	0	
0.2687	-53.4453	-1.61909	0	
0.2693	-53.1144	-0.373636	0	
0.2700	-38.774	-0.0622727	0	
0.2707	-30.8317	-1.30773	0	
0.2713	-19.8558	-1.30773	0	
0.2720	-6.12222	-0.685	0	
0.2727	-3.97117	-0.996363	0	
0.2733	1.21341	0.249091	0	
0.2740	21.345	2.67773	0	
0.2747	41.4766	1.12091	0	
0.2753	46.9922	-3.73636	0	
0.2760	35.4096	-4.35909	0	
0.2767	17.3739	1.43227	0	
0.2773	7.61141	4.795	0	
0.2780	-2.75776	1.74364	0	
0.2787	-22.6136	-0.685	0	
0.2793	-32.9828	0.249091	0	
0.2800	-28.074	1.43227	0	
0.2807	-22.8894	0.809545	0	
0.2813	-19.2491	0.809545	0	
0.2820	-11.9135	1.74364	0	
0.2827	-7.05985	1.74364	0	
0.2833	-6.39799	0.249091	0	
0.2840	-7.05985	-0.996363	0	
0.2847	-4.9088	-0.685	0	
0.2853	-2.15105	0.809545	0	
0.2860	-3.69539	1.12091	0	
0.2867	-4.9088	0.498182	0	
0.2873	0.275776	1.12091	0	
0.2880	3.64024	1.43227	0	
0.2887	6.67377	0.249091	0	
0.2893	14.6161	-0.685	0	
0.2900	12.1893	-0.0622727	0	
0.2907	-2.48198	-0.996363	0	
0.2913	-7.05985	-2.55318	0	
0.2920	-1.54434	-1.61909	0	
0.2927	3.36446	-0.373636	0	
0.2933	13.1269	0.249091	0	
0.2940	28.6807	-0.0622727	0	
0.2947	43.9035	0.249091	0	
0.2953	54.6036	-0.685	0	
0.2960	53.0592	-2.55318	0	
0.2967	34.141	-1.93045	0	
0.2973	4.24694	-0.373636	0	
0.2980	-32.6518	0.249091	0	
0.2987	-59.2366	0.249091	0	
0.2993	-46.1097	0.809545	0	
0.3000	-3.69539	-0.373636	0	
0.3007	30.8317	-1.61909	0	
0.3013	50.9633	-1.61909	0	
0.3020	59.7881	-1.30773	0	
0.3027	41.4766	-1.30773	0	
0.3033	4.85365	-1.30773	0	
0.3040	-17.429	-1.61909	0	
0.3047	-26.2538	-1.61909	0	
0.3053	-40.5942	-2.24182	0	
0.3060	-52.1767	-1.93045	0	
0.3067	-48.5365	-0.685	0	
0.3073	-40.5942	-0.0622727	0	
0.3080	-33.5895	-0.373636	0	
0.3087	-17.429	-0.685	0	
0.3093	-1.54434	-2.80227	0	
0.3100	-2.48198	-4.67045	0	
0.3107	-7.33563	-1.93045	0	
0.3113	-2.48198	-0.685	0	
0.3120	-2.75776	-3.425	0	
0.3127	-16.2156	-3.425	0	
0.3133	-19.8558	-2.55318	0	
0.3140	-5.18458	-5.29318	0	
0.3147	8.54904	-7.41045	0	
0.3153	12.1893	-6.165	0	
0.3160	14.0094	-4.35909	0	
0.3167	16.7672	-2.55318	0	
0.3173	17.3739	-1.61909	0	
0.3180	16.7672	-2.24182	0	
0.3187	11.2516	-3.73636	0	
0.3193	2.09589	-4.35909	0	
0.3200	-10.3692	-2.55318	0	
0.3207	-30.225	-1.30773	0	
0.3213	-46.9922	-3.11364	0	
0.3220	-40.3184	-4.35909	0	
0.3227	-19.2491	-3.11364	0	
0.3233	-9.48668	-3.425	0	
0.3240	-10.9759	-4.67045	0	
0.3247	-11.6377	-4.35909	0	
0.3253	-10.7001	-3.425	0	
0.3260	-7.94234	-2.24182	0	
0.3267	-2.48198	0.249091	0	
0.3273	-0.606706	0.249091	0	
0.3280	-3.69539	-2.55318	0	
0.3287	-9.15575	-4.35909	0	
0.3293	-12.5202	-3.11364	0	
0.3300	-8.87997	-0.996363	0	
0.3307	-0.606706	-0.0622727	0	
0.3313	10.6449	-0.685	0	
0.3320	24.9853	-0.685	0	
0.3327	36.8988	1.12091	0	
0.3333	44.8411	3.86091	0	
0.3340	46.9922	5.72909	0	
0.3347	36.0163	6.04045	0	
0.3353	15.2228	6.60091	0	
0.3360	1.21341	4.795	0	
0.3367	-3.36446	0.249091	0	
0.3373	0.606706	-0.685	0	
0.3380	14.947	2.055	0	
0.3387	21.345	1.12091	0	
0.3393	11.5826	-0.996363	0	
0.3400	11.2516	1.74364	0	
0.3407	25.9229	4.17227	0	
0.3413	38.7189	2.98909	0	
0.3420	47.8746	2.36636	0	
0.3427	54.3278	2.67773	0	
0.3433	54.3278	0.809545	0	
0.3440	51.8458	0.249091	0	
0.3447	41.4766	1.12091	0	
0.3453	17.7048	1.12091	0	
0.3460	-9.48668	1.12091	0	
0.3467	-41.2009	0.249091	0	
0.3473	-73.8527	-0.0622727	0	
0.3480	-78.7615	4.795	0	
0.3487	-54.052	7.535	0	
0.3493	-33.2585	3.86091	0	
0.3500	-27.1915	2.98909	0	
0.3507	-25.3714	5.72909	0	
0.3513	-24.7095	3.54954	0	
0.3520	-29.9492	0.249091	0	
0.3527	-36.623	0.249091	0	
0.3533	-36.9539	1.74364	0	
0.3540	-26.5848	2.67773	0	
0.3547	-11.6377	2.36636	0	
0.3553	2.7026	-0.996363	0	
0.3560	17.7048	-2.24182	0	
0.3567	34.7477	2.055	0	
0.3573	47.8746	3.30045	0	
0.3580	47.2679	1.12091	0	
0.3587	38.7189	1.12091	0	
0.3593	31.7142	1.74364	0	
0.3600	14.3403	1.43227	0	
0.3607	-12.5202	2.67773	0	
0.3613	-22.8894	3.86091	0	
0.3620	-14.3403	3.54954	0	
0.3627	-7.66656	2.98909	0	
0.3633	-4.3021	-0.373636	0	
0.3640	-0.606706	-4.04773	0	
0.3647	2.09589	-1.61909	0	
0.3653	7.28047	1.43227	0	
0.3660	11.2516	-1.61909	0	
0.3667	1.21341	-2.24182	0	
0.3673	-17.0981	0.249091	0	
0.3680	-22.2827	-1.30773	0	
0.3687	-7.05985	0.249091	0	
0.3693	8.82482	4.17227	0	
0.3700	8.54904	0.498182	0	
0.3707	-0.606706	-1.61909	0	
0.3713	-5.79129	4.48364	0	
0.3720	-7.05985	3.86091	0	
0.3727	-6.72892	-0.996363	0	
0.3733	-5.18458	1.43227	0	
0.3740	-1.54434	4.795	0	
0.3747	13.1269	3.54954	0	
0.3753	41.8076	4.17227	0	
0.3760	68.6681	2.98909	0	
0.3767	76.2795	-0.996363	0	
0.3773	55.2103	-0.685	0	
0.3780	15.8295	0.249091	0	
0.3787	-17.0981	-1.30773	0	
0.3793	-36.3472	-1.61909	0	
0.3800	-45.7787	-2.55318	0	
0.3807	-39.9875	-4.35909	0	
0.3813	-24.4337	-3.425	0	
0.3820	-14.947	-2.24182	0	
0.3827	-9.76245	-1.93045	0	
0.3833	-1.21341	-1.61909	0	
0.3840	6.06706	-3.11364	0	
0.3847	14.3403	-4.35909	0	
0.3853	28.9564	-1.61909	0	
0.3860	40.5942	0.249091	0	
0.3867	40.5942	-1.61909	0	
0.3873	29.2874	-1.61909	0	
0.3880	4.57787	2.055	0	
0.3887	-28.4049	2.98909	0	
0.3893	-52.8386	0.809545	0	
0.3900	-61.0567	-0.996363	0	
0.3907	-59.8433	-3.73636	0	
0.3913	-54.6587	-4.98182	0	
0.3920	-44.2896	-4.35909	0	
0.3927	-29.9492	-5.60454	0	
0.3933	-18.9182	-6.165	0	
0.3940	-11.6377	-4.35909	0	
0.3947	-5.18458	-3.73636	0	
0.3953	0	-4.98182	0	
0.3960	3.64024	-4.67045	0	
0.3967	4.85365	-4.35909	0	
0.3973	3.64024	-4.04773	0	
0.3980	3.03353	-4.67045	0	
0.3987	0.275776	-6.78773	0	
0.3993	-3.36446	-7.09909	0	
0.4000	0.882482	-6.47636	0	
0.4007	9.76245	-7.72182	0	
0.4013	17.3739	-7.09909	0	
0.4020	28.3497	-4.67045	0	
0.4027	35.4096	-4.35909	0	
0.4033	22.8894	-4.04773	0	
0.4040	-1.82012	-4.35909	0	
0.4047	-24.4337	-6.78773	0	
0.4053	-41.5318	-5.85364	0	
0.4060	-44.2896	-2.80227	0	
0.4067	-29.2874	-3.425	0	
0.4073	-13.4578	-3.425	0	
0.4080	-5.18458	-1.61909	0	
0.4087	0.882482	-2.55318	0	
0.4093	3.97117	-4.35909	0	
0.4100	5.18458	-4.67045	0	
0.4107	10.3692	-4.35909	0	
0.4113	14.3403	-2.24182	0	
0.4120	11.8583	-0.685	0	
0.4127	7.0047	-1.61909	0	
0.4133	9.43152	-0.685	0	
0.4140	20.7383	1.74364	0	
0.4147	35.4096	-0.0622727	0	
0.4153	50.3566	-1.93045	0	
0.4160	58.5747	1.12091	0	
0.4167	49.7499	3.30045	0	
0.4173	28.9564	1.43227	0	
0.4180	13.7336	0.498182	0	
0.4187	2.7026	2.36636	0	
0.4193	-10.9759	3.30045	0	
0.4200	-21.676	2.67773	0	
0.4207	-28.074	2.67773	0	
0.4213	-32.6518	2.055	0	
0.4220	-30.8317	1.43227	0	
0.4227	-23.2203	2.055	0	
0.4233	-16.2156	2.055	0	
0.4240	-10.0934	0.249091	0	
0.4247	-3.36446	0.249091	0	
0.4253	5.79129	0.249091	0	
0.4260	14.0094	-2.80227	0	
0.4267	18.3115	-3.425	0	
0.4273	18.9182	0.249091	0	
0.4280	16.1604	2.055	0	
0.4287	6.67377	1.43227	0	
0.4293	-3.97117	1.43227	0	
0.4300	-9.76245	2.36636	0	
0.4307	-13.4578	3.30045	0	
0.4313	-8.87997	3.54954	0	
0.4320	6.67377	3.86091	0	
0.4327	22.8894	3.30045	0	
0.4333	32.3209	1.43227	0	
0.4340	33.8652	2.36636	0	
0.4347	19.5249	4.17227	0	
0.4353	-11.6377	2.055	0	
0.4360	-41.2009	0.809545	0	
0.4367	-52.5077	3.86091	0	
0.4373	-44.2896	4.795	0	
0.4380	-32.9828	2.67773	0	
0.4387	-26.2538	2.055	0	
0.4393	-18.0357	2.98909	0	
0.4400	-9.76245	2.98909	0	
0.4407	-6.72892	3.54954	0	
0.4413	-1.54434	3.86091	0	
0.4420	12.1893	4.48364	0	
0.4427	27.4672	4.48364	0	
0.4433	31.7142	3.86091	0	
0.4440	22.8894	3.86091	0	
0.4447	11.2516	3.86091	0	
0.4453	2.09589	4.48364	0	
0.4460	-13.7336	4.48364	0	
0.4467	-32.6518	0.809545	0	
0.4473	-35.4096	-1.61909	0	
0.4480	-22.6136	2.055	0	
0.4487	-13.4578	4.795	0	
0.4493	-10.0934	2.055	0	
0.4500	-1.82012	1.12091	0	
0.4507	9.43152	2.67773	0	
0.4513	13.1269	1.74364	0	
0.4520	9.15575	-0.685	0	
0.4527	6.06706	-1.61909	0	
0.4533	6.67377	-1.30773	0	
0.4540	10.3692	-0.996363	0	
0.4547	15.8295	-0.685	0	
0.4553	14.0094	-0.0622727	0	
0.4560	8.21811	-0.0622727	0	
0.4567	4.24694	-0.685	0	
0.4573	-4.9088	-0.0622727	0	
0.4580	-14.947	1.12091	0	
0.4587	-9.76245	0.249091	0	
0.4593	0	-0.685	0	
0.4600	2.09589	0.498182	0	
0.4607	8.82482	0.809545	0	
0.4613	15.8295	-0.996363	0	
0.4620	4.85365	-1.61909	0	
0.4627	-11.3068	0.249091	0	
0.4633	-17.7048	0.809545	0	
0.4640	-23.827	0.249091	0	
0.4647	-30.5559	1.12091	0	
0.4653	-25.9781	0.809545	0	
0.4660	-14.3403	-2.55318	0	
0.4667	-3.97117	-3.425	0	
0.4673	6.06706	-2.55318	0	
0.4680	13.1269	-4.35909	0	
0.4687	13.7336	-4.04773	0	
0.4693	11.2516	-1.30773	0	
0.4700	10.3692	-1.93045	0	
0.4707	16.7672	-3.425	0	
0.4713	35.4096	-1.30773	0	
0.4720	51.2391	0.249091	0	
0.4727	44.8411	-1.30773	0	
0.4733	30.8317	-2.55318	0	
0.4740	24.9853	-3.73636	0	
0.4747	14.947	-4.04773	0	
0.4753	-5.18458	-0.996363	0	
0.4760	-22.2827	1.12091	0	
0.4767	-33.5895	0.249091	0	
0.4773	-42.7452	-2.24182	0	
0.4780	-43.6828	-1.61909	0	
0.4787	-37.5606	0.249091	0	
0.4793	-33.5895	-1.61909	0	
0.4800	-29.2874	-5.29318	0	
0.4807	-19.8558	-4.67045	0	
0.4813	-5.18458	-4.04773	0	
0.4820	14.0094	-4.98182	0	
0.4827	32.0451	-1.61909	0	
0.4833	43.2968	1.12091	0	
0.4840	46.0545	-0.685	0	
0.4847	31.4384	-0.996363	0	
0.4853	-3.36446	0.249091	0	
0.4860	-31.7693	-1.61909	0	
0.4867	-35.7405	-1.61909	0	
0.4873	-39.105	-1.30773	0	
0.4880	-53.7211	-2.55318	0	
0.4887	-54.052	-1.30773	0	
0.4893	-35.4096	0.249091	0	
0.4900	-21.4002	-0.996363	0	
0.4907	-18.0357	-2.24182	0	
0.4913	-10.7001	-1.61909	0	
0.4920	5.79129	-2.55318	0	
0.4927	21.345	-4.35909	0	
0.4933	23.1651	-4.35909	0	
0.4940	14.3403	-2.80227	0	
