0.0000	31.338	-0.40074	1
27.2853	-406.555	-15.0278	0	
27.2860	-405.035	-16.2968	0	
27.2867	-398.642	-8.94987	0	
27.2873	-257.936	-8.94987	0	
27.2880	-110.836	-12.6233	0	
27.2887	-26.3071	-6.47864	0	
27.2893	30.4471	3.87382	0	
27.2900	119.221	7.54728	0	
27.2907	201.339	2.6716	0	
27.2913	238.284	-9.55098	0	
27.2920	466.82	-22.9758	0	
27.2927	892.87	-29.3876	0	
27.2933	1056.11	-42.5453	0	
27.2940	843.715	-73.0015	0	
27.2947	484.533	-81.8846	0	
27.2953	-6.18375	-50.4265	0	
27.2960	-517.024	-26.9164	0	
27.2967	-770.977	-11.3543	0	
27.2973	-667.216	34.0629	0	
27.2980	-304.366	66.4561	0	
27.2987	-51.0421	48.7567	0	
27.2993	-88.8783	41.4098	0	
27.3000	74.3622	58.1741	0	
27.3007	568.747	46.2855	0	
27.3013	763.797	18.2337	0	
27.3020	554.127	13.9591	0	
27.3027	235.821	30.7234	0	
27.3033	-342.202	62.4487	0	
27.3040	-922.007	98.1814	0	
27.3047	-841.147	108.534	0	
27.3053	-394.345	93.3057	0	
27.3060	-232.939	82.2853	0	
27.3067	-197.513	91.1684	0	
27.3073	-117.858	94.174	0	
27.3080	-176.499	51.1612	0	
27.3087	-135.256	-19.0352	0	
27.3093	245.568	-58.9756	0	
27.3100	603.544	-73.0015	0	
27.3107	652.385	-98.9829	0	
27.3113	436.007	-111.205	0	
27.3120	-68.126	-73.9366	0	
27.3127	-615.021	-27.5843	0	
27.3133	-638.812	-16.5639	0	
27.3140	-120.635	-22.0407	0	
27.3147	364.317	-27.8515	0	
27.3153	478.14	-57.1723	0	
27.3160	292.889	-97.1127	0	
27.3167	22.2196	-100.786	0	
27.3173	-51.3565	-73.3355	0	
27.3180	138.453	-41.2763	0	
27.3187	289.85	-1.3358	0	
27.3193	208.99	18.5008	0	
27.3200	74.1001	-16.2968	0	
27.3207	-8.01791	-53.4988	0	
27.3213	-159.991	-38.5379	0	
27.3220	-311.965	-5.27641	0	
27.3227	-233.253	16.0964	0	
27.3233	-89.1927	41.4098	0	
27.3240	-229.27	70.7307	0	
27.3247	-378.519	81.6842	0	
27.3253	-72.4232	57.907	0	
27.3260	302.637	9.08345	0	
27.3267	193.425	-22.0407	0	
27.3273	-99.5688	-6.47864	0	
27.3280	-224.711	21.2392	0	
27.3287	-280.208	15.7625	0	
27.3293	-165.179	-19.9034	0	
27.3300	67.0779	-44.3486	0	
27.3307	57.9071	-31.5249	0	
27.3313	31.338	-5.27641	0	
27.3320	194.316	-3.47308	0	
27.3327	126.557	-20.8385	0	
27.3333	-7.70348	-34.5972	0	
27.3340	229.427	-42.2113	0	
27.3347	372.859	-39.4729	0	
27.3353	226.336	-18.1001	0	
27.3360	240.066	10.6196	0	
27.3367	187.294	25.5138	0	
27.3373	-164.865	20.9721	0	
27.3380	-314.428	12.4229	0	
27.3387	-183.207	20.037	0	
27.3393	-64.1433	27.6511	0	
27.3400	104.285	6.61222	0	
27.3407	197.356	-21.7736	0	
27.3413	84.7383	-23.5769	0	
27.3420	116.495	-24.5119	0	
27.3427	271.194	-44.0146	0	
27.3433	99.726	-41.8774	0	
27.3440	-258.564	-3.47308	0	
27.3447	-368.405	33.4618	0	
27.3453	-289.064	62.4487	0	
27.3460	-235.087	98.7825	0	
27.3467	-178.909	138.456	0	
27.3473	-79.4454	175.992	0	
27.3480	20.071	205.58	0	
27.3487	113.142	211.724	0	
27.3493	198.299	194.292	0	
27.3500	272.452	144.534	0	
27.3507	348.438	35.5991	0	
27.3513	339.268	-119.755	0	
27.3520	162.874	-259.813	0	
27.3527	1.72935	-310.173	0	
27.3533	35.6351	-246.99	0	
27.3540	118.33	-145.936	0	
27.3547	141.807	-91.9699	0	
27.3553	210.509	-65.7214	0	
27.3560	239.804	-40.074	0	
27.3567	96.3721	-36.7345	0	
27.3573	4.82123	-40.074	0	
27.3580	113.142	-22.0407	0	
27.3587	188.814	1.13543	0	
27.3593	185.774	25.8478	0	
27.3600	299.912	54.2335	0	
27.3607	418.608	53.8996	0	
27.3613	278.845	18.8348	0	
27.3620	-78.1877	-5.00925	0	
27.3627	-416.669	-1.60296	0	
27.3633	-531.069	-19.0352	0	
27.3640	-414.521	-67.5247	0	
27.3647	-347.967	-68.1259	0	
27.3653	-510.945	-3.47308	0	
27.3660	-649.817	9.08345	0	
27.3667	-486.839	-65.9886	0	
27.3673	-160.935	-108.133	0	
27.3680	15.1973	-57.4394	0	
27.3687	-22.3768	13.358	0	
27.3693	-127.658	42.3449	0	
27.3700	-202.439	46.0183	0	
27.3707	-201.181	63.3838	0	
27.3713	-61.7327	85.6916	0	
27.3720	118.33	76.2074	0	
27.3727	96.3721	70.7307	0	
27.3733	-109.63	96.3113	0	
27.3740	-221.619	73.4691	0	
27.3747	-169.739	-17.499	0	
27.3753	-64.1433	-68.727	0	
27.3760	89.9263	-58.7085	0	
27.3767	211.715	-65.7214	0	
27.3773	151.607	-85.5581	0	
27.3780	6.91741	-71.1982	0	
27.3787	-103.237	-42.5453	0	
27.3793	-196.937	-29.0537	0	
27.3800	-159.1	-24.178	0	
27.3807	47.531	-18.1001	0	
27.3813	232.153	-8.94987	0	
27.3820	398.485	-2.53802	0	
27.3827	538.877	-4.07419	0	
27.3833	333.451	-11.3543	0	
27.3840	-143.536	-20.2374	0	
27.3847	-340.368	-13.2244	0	
27.3853	-175.556	15.1613	0	
27.3860	59.4269	28.319	0	
27.3867	383.812	12.6901	0	
27.3873	721.35	3.87382	0	
27.3880	687.182	10.6196	0	
27.3887	295.929	14.8274	0	
27.3893	-54.396	23.1094	0	
27.3900	-248.817	30.1223	0	
27.3907	-374.221	25.5138	0	
27.3913	-384.598	28.5861	0	
27.3920	-225.602	33.7958	0	
27.3927	-36.9977	23.1094	0	
27.3933	-107.22	26.1817	0	
27.3940	-401.681	59.7103	0	
27.3947	-403.516	90.2334	0	
27.3953	51.5138	106.129	0	
27.3960	504.657	113.743	0	
27.3967	621.257	115.28	0	
27.3973	342.621	124.697	0	
27.3980	-121.526	130.241	0	
27.3987	-221.357	89.0311	0	
27.3993	87.2013	5.40999	0	
27.4000	301.117	-72.1333	0	
27.4007	318.83	-104.192	0	
27.4013	12.1055	-78.2112	0	
27.4020	-774.331	-14.4267	0	
27.4027	-1195.14	34.998	0	
27.4033	-687.025	33.4618	0	
27.4040	-148.41	9.35061	0	
27.4047	-80.0219	10.8868	0	
27.4053	-0.68126	13.9591	0	
27.4060	159.52	-10.7532	0	
27.4067	254.739	-18.1001	0	
27.4073	298.078	-12.6233	0	
27.4080	132.06	-60.2446	0	
27.4087	-53.5051	-125.231	0	
27.4093	30.7615	-135.918	0	
27.4100	14.8829	-113.61	0	
27.4107	-208.518	-91.9699	0	
27.4113	-208.832	-77.0089	0	
27.4120	-137.091	-70.2631	0	
27.4127	-219.785	-41.0091	0	
27.4133	-87.6729	11.2207	0	
27.4140	190.334	48.7567	0	
27.4147	220.257	68.8605	0	
27.4153	258.407	53.0313	0	
27.4160	460.742	-15.0278	0	
27.4167	482.07	-56.8383	0	
27.4173	381.086	-23.5769	0	
27.4180	347.495	18.5008	0	
27.4187	221.148	36.8013	0	
27.4193	90.8696	59.7103	0	
27.4200	31.6524	77.4097	0	
27.4207	-252.171	52.6974	0	
27.4213	-557.952	-19.3023	0	
27.4220	-416.931	-77.2761	0	
27.4227	-126.4	-59.3096	0	
27.4233	-83.3758	-15.9628	0	
27.4240	-64.4577	-8.01481	0	
27.4247	63.4096	2.07049	0	
27.4253	46.9021	10.6196	0	
27.4260	-177.075	-35.7995	0	
27.4267	-295.51	-87.9625	0	
27.4273	-156.323	-78.2112	0	
27.4280	-44.0199	-43.1464	0	
27.4287	-34.2726	-22.9758	0	
27.4293	148.515	-9.88493	0	
27.4300	367.671	0.20037	0	
27.4307	361.54	4.80888	0	
27.4313	278.845	7.54728	0	
27.4320	155.275	10.6196	0	
27.4327	102.137	15.4953	0	
27.4333	478.14	6.34505	0	
27.4340	781.458	-10.486	0	
27.4347	227.593	3.53987	0	
27.4353	-562.826	39.2726	0	
27.4360	-626.917	62.7826	0	
27.4367	-234.458	74.3373	0	
27.4373	34.6919	60.6454	0	
27.4380	205.321	24.9127	0	
27.4387	338.062	18.5008	0	
27.4393	283.142	16.9647	0	
27.4400	82.3277	-48.022	0	
27.4407	-83.1137	-108.734	0	
27.4413	-211.557	-85.2241	0	
27.4420	-221.934	-47.6881	0	
27.4427	23.4249	-34.8644	0	
27.4433	171.416	6.94617	0	
27.4440	-61.1038	59.1092	0	
27.4447	-259.77	79.8809	0	
27.4453	-256.73	99.9847	0	
27.4460	-328.734	109.135	0	
27.4467	-375.741	59.7103	0	
27.4473	-315.319	-2.20407	0	
27.4480	-296.401	-7.14654	0	
27.4487	-177.39	20.371	0	
27.4493	19.4421	30.1223	0	
27.4500	37.7837	19.4359	0	
27.4507	-33.0149	5.07604	0	
27.4513	-116.024	-4.6753	0	
27.4520	-164.551	-6.21147	0	
27.4527	62.1519	-1.00185	0	
27.4533	288.592	1.73654	0	
27.4540	88.721	1.40259	0	
27.4547	-196.622	16.6975	0	
27.4553	-225.916	44.1482	0	
27.4560	-64.7721	47.8217	0	
27.4567	341.102	26.7828	0	
27.4573	813.215	10.8868	0	
27.4580	919.701	-2.20407	0	
27.4587	592.854	-11.6883	0	
27.4593	-13.8348	5.40999	0	
27.4600	-594.845	31.3245	0	
27.4607	-679.426	24.0444	0	
27.4613	-296.401	-5.61036	0	
27.4620	4.82123	-28.1854	0	
27.4627	-42.1857	-39.139	0	
27.4633	-185.303	-40.074	0	
27.4640	-84.8955	-31.5249	0	
27.4647	197.356	-20.8385	0	
27.4653	382.606	-10.486	0	
27.4660	453.09	1.40259	0	
27.4667	349.015	13.358	0	
27.4673	-52.8763	31.6585	0	
27.4680	-310.445	62.4487	0	
27.4687	-87.6729	85.6916	0	
27.4693	100.931	77.1425	0	
27.4700	-53.7672	50.5601	0	
27.4707	-227.751	33.1947	0	
27.4713	-340.054	32.5268	0	
27.4720	-421.228	42.3449	0	
27.4727	-275.963	45.3504	0	
27.4733	-6.8126	17.6326	0	
27.4740	127.762	-29.3876	0	
27.4747	188.814	-61.714	0	
27.4753	229.113	-71.1982	0	
27.4760	228.799	-67.5247	0	
27.4767	381.086	-67.2576	0	
27.4773	697.872	-69.3949	0	
27.4780	790.314	-40.074	0	
27.4787	424.74	12.4229	0	
27.4793	-205.479	38.9386	0	
27.4800	-666.272	57.573	0	
27.4807	-593.063	75.2724	0	
27.4813	-146.261	27.3839	0	
27.4820	157.371	-55.035	0	
27.4827	199.819	-50.1593	0	
27.4833	149.772	37.7364	0	
27.4840	-44.9632	104.259	0	
27.4847	-308.611	114.679	0	
27.4853	-283.876	110.404	0	
27.4860	-4.97844	118.285	0	
27.4867	50.5705	121.358	0	
27.4873	-219.785	121.09	0	
27.4880	-350.43	142.396	0	
27.4887	-107.796	124.697	0	
27.4893	176.289	-26.6492	0	
27.4900	281.308	-250.663	0	
27.4907	341.102	-388.251	0	
27.4913	398.17	-376.696	0	
27.4920	425.63	-267.093	0	
27.4927	385.646	-151.48	0	
27.4933	105.491	-87.9625	0	
27.4940	-279.002	-60.5118	0	
27.4947	-426.102	-43.7475	0	
27.4953	-503.609	-42.2113	0	
27.4960	-665.382	-45.5508	0	
27.4967	-585.412	-40.074	0	
27.4973	-301.589	-37.3356	0	
27.4980	-139.868	-41.8774	0	
27.4987	-15.931	-43.1464	0	
27.4993	128.391	-39.7401	0	
27.5000	223.925	-34.5972	0	
27.5007	422.277	-26.3153	0	
27.5013	592.592	-14.7606	0	
27.5020	389.628	-5.87752	0	
27.5027	34.1154	-9.88493	0	
27.5033	-90.398	-17.165	0	
27.5040	-111.465	-1.60296	0	
27.5047	-245.463	34.0629	0	
27.5053	-369.348	53.8996	0	
27.5060	-344.613	42.0109	0	
27.5067	-295.772	23.3765	0	
27.5073	-254.267	7.21333	0	
27.5080	-33.6438	-21.7736	0	
27.5087	220.886	-39.139	0	
27.5093	173.564	-17.7662	0	
27.5100	-53.7672	8.48234	0	
27.5107	-216.746	23.7105	0	
27.5113	-232.31	64.586	0	
27.5120	-8.01791	115.881	0	
27.5127	197.041	131.109	0	
27.5133	102.765	119.821	0	
27.5140	69.1741	113.41	0	
27.5147	211.715	125.966	0	
27.5153	182.421	149.409	0	
27.5160	251.071	126.233	0	
27.5167	622.462	23.1094	0	
27.5173	656.054	-89.4987	0	
27.5180	192.797	-137.12	0	
27.5187	-169.162	-123.361	0	
27.5193	-311.65	-84.0219	0	
27.5200	-471.275	-44.6825	0	
27.5207	-506.072	-19.0352	0	
27.5213	-240.275	-7.14654	0	
27.5220	77.454	-6.47864	0	
27.5227	189.757	-11.6883	0	
27.5233	273.343	-7.74765	0	
27.5240	457.702	9.95172	0	
27.5247	505.6	25.8478	0	
27.5253	398.485	25.8478	0	
27.5260	244.677	10.2857	0	
27.5267	-199.347	-8.01481	0	
27.5273	-831.661	-11.6883	0	
27.5280	-997.103	-0.40074	0	
27.5287	-600.976	2.07049	0	
27.5293	-206.998	-16.8979	0	
27.5300	-104.442	-31.8589	0	
27.5307	-161.826	-19.0352	0	
27.5313	-172.202	13.9591	0	
27.5320	-29.0846	53.0313	0	
27.5327	150.087	70.7307	0	
27.5333	224.554	47.8217	0	
27.5340	292.261	24.0444	0	
27.5347	353.626	36.8013	0	
27.5353	179.067	46.0183	0	
27.5360	-65.7154	22.7754	0	
27.5367	48.7363	-1.93691	0	
27.5373	305.1	-6.81259	0	
27.5380	255.944	-1.3358	0	
27.5387	130.54	0.53432	0	
27.5393	175.398	-8.94987	0	
27.5400	129.02	-12.6233	0	
27.5407	2.98706	2.93876	0	
27.5413	138.767	19.7699	0	
27.5420	414.049	37.1353	0	
27.5427	386.903	62.4487	0	
27.5433	51.5138	79.2798	0	
27.5440	-192.063	94.174	0	
27.5447	-251.228	117.083	0	
27.5453	-384.912	129.306	0	
27.5460	-513.408	140.259	0	
27.5467	-368.143	150.678	0	
27.5473	-161.826	102.723	0	
27.5480	-193.583	3.27271	0	
27.5487	-308.925	-69.3949	0	
27.5493	-319.616	-109.936	0	
27.5500	-278.688	-140.793	0	
27.5507	-203.016	-144.734	0	
27.5513	-60.7894	-146.604	0	
27.5520	67.9688	-149.61	0	
27.5527	120.164	-90.4337	0	
27.5533	139.082	-9.21703	0	
27.5540	109.473	-16.2968	0	
27.5547	44.1771	-73.0015	0	
27.5553	169.267	-84.0219	0	
27.5560	464.41	-74.8716	0	
27.5567	462.261	-89.4987	0	
27.5573	105.228	-105.662	0	
27.5580	-123.361	-108.4	0	
27.5587	-172.83	-102.923	0	
27.5593	-331.512	-84.3558	0	
27.5600	-444.706	-54.7011	0	
27.5607	-264.958	-27.2503	0	
27.5613	35.6351	-11.3543	0	
27.5620	228.17	-4.07419	0	
27.5627	252.905	7.81444	0	
27.5633	114.032	19.7699	0	
27.5640	-50.1512	13.9591	0	
27.5647	-62.0471	-3.13913	0	
27.5653	102.765	-10.7532	0	
27.5660	330.097	-14.4267	0	
27.5667	385.646	-15.3617	0	
27.5673	166.542	6.61222	0	
27.5680	-46.7973	51.1612	0	
27.5687	-12.0007	83.5544	0	
27.5693	246.511	81.6842	0	
27.5700	691.165	62.7826	0	
27.5707	978.919	43.8811	0	
27.5713	544.065	12.089	0	
27.5720	-390.729	-26.3153	0	
27.5727	-968.385	-41.8774	0	
27.5733	-852.728	-52.5638	0	
27.5740	-397.751	-85.5581	0	
27.5747	-144.742	-100.519	0	
27.5753	-273.814	-66.9236	0	
27.5760	-411.743	-19.3023	0	
27.5767	-333.66	29.5212	0	
27.5773	-185.617	84.4226	0	
27.5780	10.0093	102.456	0	
27.5787	90.8696	74.3373	0	
27.5793	-100.46	57.3059	0	
27.5800	-83.3758	63.0498	0	
27.5807	311.493	55.4357	0	
27.5813	477.197	43.8811	0	
27.5820	355.461	45.3504	0	
27.5827	305.1	27.6511	0	
27.5833	123.518	-22.7086	0	
27.5840	-204.85	-60.8457	0	
27.5847	-209.409	-62.983	0	
27.5853	94.538	-42.8124	0	
27.5860	221.776	-9.88493	0	
27.5867	-12.5771	13.0241	0	
27.5873	-261.604	5.67715	0	
27.5880	-103.237	-14.1595	0	
27.5887	241.9	-32.46	0	
27.5893	222.72	-57.7734	0	
27.5900	-113.299	-74.2705	0	
27.5907	-351.059	-62.983	0	
27.5913	-326.9	-37.9367	0	
27.5920	-89.5071	-9.88493	0	
27.5927	111.936	22.5082	0	
27.5933	82.3277	53.6324	0	
27.5940	20.071	78.0108	0	
27.5947	37.4693	90.8345	0	
27.5953	11.529	96.3113	0	
27.5960	54.5532	98.7825	0	
27.5967	164.708	74.3373	0	
27.5973	77.1396	24.3116	0	
27.5980	-42.8146	1.13543	0	
27.5987	96.6341	20.371	0	
27.5993	230.318	42.3449	0	
27.6000	98.7827	60.0443	0	
27.6007	-26.3071	90.5673	0	
27.6013	251.699	100.586	0	
27.6020	814.106	54.5007	0	
27.6027	852.257	2.07049	0	
27.6033	21.9051	5.67715	0	
27.6040	-705.366	18.5008	0	
27.6047	-664.753	-22.0407	0	
27.6053	-474.943	-58.1073	0	
27.6060	-444.444	-33.6622	0	
27.6067	-268.941	4.47493	0	
27.6073	-131.902	41.4098	0	
27.6080	-113.928	111.005	0	
27.6087	126.557	163.769	0	
27.6093	359.129	127.502	0	
27.6100	261.761	13.6252	0	
27.6107	172.673	-116.682	0	
27.6113	142.436	-178.597	0	
27.6120	-158.472	-135.918	0	
27.6127	-411.167	-74.5377	0	
27.6133	-216.746	-73.9366	0	
27.6140	6.34096	-85.2241	0	
27.6147	-41.8713	-68.4598	0	
27.6153	103.08	-61.1129	0	
27.6160	549.515	-65.7214	0	
27.6167	677.697	-49.8254	0	
27.6173	324.332	-29.0537	0	
27.6180	-66.9207	-18.1001	0	
27.6187	-357.452	6.94617	0	
27.6193	-570.739	38.9386	0	
27.6200	-530.178	36.8013	0	
27.6207	-342.779	2.33765	0	
27.6213	-282.985	-22.9758	0	
27.6220	-261.027	-18.1001	0	
27.6227	-164.865	5.40999	0	
27.6233	-67.2351	15.7625	0	
27.6240	66.1346	-3.47308	0	
27.6247	182.421	-29.7216	0	
27.6253	146.733	-42.5453	0	
27.6260	96.3721	-57.4394	0	
27.6267	89.9263	-72.1333	0	
27.6273	7.54627	-49.8254	0	
27.6280	79.5502	3.87382	0	
27.6287	412.529	45.0833	0	
27.6293	541.916	67.3244	0	
27.6300	409.175	63.7177	0	
27.6307	360.02	4.80888	0	
27.6313	94.538	-59.3096	0	
27.6320	-517.024	-41.0091	0	
27.6327	-684.3	14.2263	0	
27.6333	-210.038	9.95172	0	
27.6340	189.128	-26.9164	0	
27.6347	370.71	-28.1854	0	
27.6353	554.441	-0.40074	0	
27.6360	540.082	34.664	0	
27.6367	293.518	67.3244	0	
27.6373	-63.8812	83.8215	0	
27.6380	-558.267	85.6916	0	
27.6387	-713.908	72.2	0	
27.6393	-161.511	33.1947	0	
27.6400	301.746	-8.94987	0	
27.6407	130.226	-18.1001	0	
27.6413	-50.7277	18.2337	0	
27.6420	-69.3313	79.547	0	
27.6427	-276.277	97.5803	0	
27.6433	-304.366	28.5861	0	
27.6440	-47.3738	-56.5712	0	
27.6447	-91.3413	-77.0089	0	
27.6453	-215.855	-52.2966	0	
27.6460	-3.45871	-26.0481	0	
27.6467	33.4866	-1.93691	0	
27.6473	-170.996	7.54728	0	
27.6480	-127.029	-6.21147	0	
27.6487	-132.531	-9.21703	0	
27.6493	-318.987	16.6975	0	
27.6500	-122.784	44.4822	0	
27.6507	257.202	60.6454	0	
27.6513	328.001	72.2	0	
27.6520	401.839	74.6713	0	
27.6527	674.028	83.5544	0	
27.6533	902.932	111.272	0	
27.6540	938.043	120.756	0	
27.6547	501.932	112.207	0	
27.6553	-344.613	121.959	0	
27.6560	-834.125	92.7046	0	
27.6567	-677.277	-8.01481	0	
27.6573	-392.563	-78.8123	0	
27.6580	-324.175	-101.387	0	
27.6587	-437.683	-159.094	0	
27.6593	-550.301	-207.917	0	
27.6600	-457.859	-173.721	0	
27.6607	-229.585	-109.335	0	
27.6613	-38.203	-56.5712	0	
27.6620	101.246	-12.8905	0	
27.6627	114.347	-6.21147	0	
27.6633	-13.5204	-27.8515	0	
27.6640	-72.7376	-40.6751	0	
27.6647	-5.29287	-58.7085	0	
27.6653	77.454	-88.2964	0	
27.6660	165.022	-103.525	0	
27.6667	209.881	-103.859	0	
27.6673	139.396	-88.5636	0	
27.6680	36.8405	-55.3022	0	
27.6687	-9.85207	-28.7865	0	
27.6693	18.2368	-17.165	0	
27.6700	89.3499	7.21333	0	
27.6707	53.6099	53.6324	0	
27.6713	-40.0371	91.4356	0	
27.6720	219.942	85.9588	0	
27.6727	908.434	56.9719	0	
27.6733	1429.34	48.7567	0	
27.6740	1274.32	59.4431	0	
27.6747	559.629	70.7307	0	
27.6753	-260.713	68.8605	0	
27.6760	-824.692	14.2263	0	
27.6767	-1012.04	-79.1462	0	
27.6773	-860.379	-118.82	0	
27.6780	-533.532	-95.6434	0	
27.6787	-290.898	-78.5451	0	
27.6793	-173.407	-72.4004	0	
27.6800	-49.5224	-63.2502	0	
27.6807	-9.85207	-68.4598	0	
27.6813	-53.7672	-56.2372	0	
27.6820	71.0083	-1.60296	0	
27.6827	246.197	35.933	0	
27.6833	206.527	27.985	0	
27.6840	75.8819	15.7625	0	
27.6847	-185.617	14.8274	0	
27.6853	-628.436	17.2986	0	
27.6860	-667.216	29.5212	0	
27.6867	-156.323	43.2132	0	
27.6873	132.951	47.2206	0	
27.6880	30.1327	51.4951	0	
27.6887	49.9416	51.7623	0	
27.6893	198.876	41.4098	0	
27.6900	283.142	34.0629	0	
27.6907	337.748	23.1094	0	
27.6913	251.699	-11.3543	0	
27.6920	52.0902	-41.8774	0	
27.6927	-16.5599	-33.9961	0	
27.6933	-45.5396	2.07049	0	
27.6940	-177.39	44.1482	0	
27.6947	-244.834	75.0052	0	
27.6953	-138.61	83.2204	0	
27.6960	112.513	76.2074	0	
27.6967	337.433	57.907	0	
27.6973	261.761	22.1743	0	
27.6980	40.5088	-12.0222	0	
27.6987	-8.01791	-22.9758	0	
27.6993	-31.2332	-18.7012	0	
27.7000	-12.8915	-11.6883	0	
27.7007	307.51	-12.6233	0	
27.7013	562.354	-29.0537	0	
27.7020	448.217	-47.4209	0	
27.7027	368.562	-47.087	0	
27.7033	301.746	-32.46	0	
27.7040	-62.0471	-13.8255	0	
27.7047	-237.812	2.07049	0	
27.7053	11.2146	1.13543	0	
27.7060	-46.4829	-9.55098	0	
27.7067	-499.678	-5.87752	0	
27.7073	-512.465	3.27271	0	
27.7080	-59.8985	-2.53802	0	
27.7087	109.159	-10.486	0	
27.7093	-58.3788	-10.7532	0	
27.7100	-151.764	-5.27641	0	
27.7107	-204.221	25.8478	0	
27.7113	-264.381	67.0572	0	
27.7120	-140.182	63.0498	0	
27.7127	70.6938	22.7754	0	
27.7133	222.982	3.53987	0	
27.7140	334.394	11.2207	0	
27.7147	169.005	11.8218	0	
27.7153	-250.651	-11.6883	0	
27.7160	-376.37	-41.0091	0	
27.7167	-302.532	-31.191	0	
27.7173	-563.717	17.6326	0	
27.7180	-788.061	42.3449	0	
27.7187	-473.738	21.2392	0	
27.7193	-62.0471	1.40259	0	
27.7200	50.5705	6.94617	0	
27.7207	92.0749	10.8868	0	
27.7213	262.652	4.80888	0	
27.7220	586.146	9.95172	0	
27.7227	919.701	25.5138	0	
27.7233	872.747	28.9201	0	
27.7240	359.391	28.9201	0	
27.7247	-133.737	60.3114	0	
27.7253	-272.294	108.267	0	
27.7260	-326.324	123.829	0	
27.7267	-528.972	98.7825	0	
27.7273	-569.848	59.4431	0	
27.7280	-278.111	9.95172	0	
27.7287	-12.0007	-46.1519	0	
27.7293	116.495	-77.0089	0	
27.7300	270.303	-63.8513	0	
27.7307	287.701	-23.5769	0	
27.7313	163.502	23.1094	0	
27.7320	182.735	56.9719	0	
27.7327	193.425	63.9849	0	
27.7333	11.529	51.4951	0	
27.7340	-135.256	28.5861	0	
27.7347	-256.416	-15.6289	0	
27.7353	-417.246	-76.675	0	
27.7360	-291.841	-128.571	0	
27.7367	82.6421	-152.682	0	
27.7373	222.72	-148.407	0	
27.7380	117.386	-132.244	0	
27.7387	80.4935	-94.3743	0	
27.7393	89.0355	-7.74765	0	
27.7400	36.2116	77.7436	0	
27.7407	29.5038	86.8939	0	
27.7413	85.3671	58.5081	0	
27.7420	98.7827	44.7493	0	
27.7427	109.788	14.2263	0	
27.7433	103.971	-26.3153	0	
27.7440	-38.8318	-50.4265	0	
27.7447	-156.323	-111.205	0	
27.7453	-104.757	-195.094	0	
27.7460	-90.7124	-196.63	0	
27.7467	-92.5466	-134.649	0	
27.7473	52.4046	-104.794	0	
27.7480	138.453	-98.0478	0	
27.7487	153.703	-62.048	0	
27.7493	284.033	11.8218	0	
27.7500	283.142	89.0311	0	
27.7507	130.226	99.9847	0	
27.7513	197.041	42.3449	0	
27.7520	230.004	30.4563	0	
27.7527	-111.465	95.109	0	
27.7533	-370.553	125.632	0	
27.7540	-276.592	85.6916	0	
27.7547	-217.06	56.3708	0	
27.7553	-309.24	58.5081	0	
27.7560	-311.965	54.2335	0	
27.7567	-200.29	60.9125	0	
27.7573	-111.465	96.3113	0	
27.7580	-102.294	112.207	0	
27.7587	-143.536	84.4226	0	
27.7593	-146.89	45.6844	0	
27.7600	-20.5426	19.4359	0	
27.7607	162.559	5.67715	0	
27.7613	216.274	-13.4916	0	
27.7620	162.874	-62.983	0	
27.7627	89.0355	-120.356	0	
27.7633	-110.836	-134.382	0	
27.7640	-261.604	-116.682	0	
27.7647	15.7738	-101.387	0	
27.7653	433.281	-78.8123	0	
27.7660	519.33	-55.6361	0	
27.7667	466.506	-63.2502	0	
27.7673	392.668	-86.7603	0	
27.7680	119.221	-82.2186	0	
27.7687	-90.398	-31.8589	0	
27.7693	-40.9804	44.1482	0	
27.7700	1.1529	78.3447	0	
27.7707	24.9446	42.0109	0	
27.7713	72.528	14.2263	0	
27.7720	-82.7993	38.6714	0	
27.7727	-289.064	55.1686	0	
27.7733	-298.549	48.7567	0	
27.7740	-287.23	49.959	0	
27.7747	-192.639	36.2002	0	
27.7753	140.916	9.35061	0	
27.7760	363.688	6.61222	0	
27.7767	340.211	-1.3358	0	
27.7773	282.828	-30.9238	0	
27.7780	81.6988	-28.1854	0	
27.7787	-228.327	-2.53802	0	
27.7793	-315.633	-1.00185	0	
27.7800	-223.139	14.8274	0	
27.7807	-115.133	57.907	0	
27.7813	-17.1887	78.9458	0	
27.7820	17.0315	111.873	0	
27.7827	217.532	181.469	0	
27.7833	593.482	185.476	0	
27.7840	476.306	96.0441	0	
27.7847	-161.826	22.7754	0	
27.7853	-553.078	-7.74765	0	
27.7860	-594.845	-30.9238	0	
27.7867	-554.598	-25.447	0	
27.7873	-353.469	-6.47864	0	
27.7880	-151.764	-18.7012	0	
27.7887	-148.41	-31.8589	0	
27.7893	-125.509	-25.447	0	
27.7900	-44.3343	-16.5639	0	
27.7907	-103.237	9.68456	0	
27.7913	-194.788	33.1947	0	
27.7920	-59.8985	-5.00925	0	
27.7927	192.797	-77.944	0	
27.7933	204.064	-115.747	0	
27.7940	56.9638	-104.192	0	
27.7947	33.1721	-58.1073	0	
27.7953	-98.6779	-2.53802	0	
27.7960	-199.662	28.5861	0	
27.7967	366.151	29.5212	0	
27.7973	1014.61	18.5008	0	
27.7980	822.071	15.7625	0	
27.7987	362.797	27.3839	0	
27.7993	80.1791	23.7105	0	
27.8000	-443.186	-11.3543	0	
27.8007	-757.823	-44.0146	0	
27.8013	-414.835	-55.035	0	
